Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Evaluation Letter,DILIP KUMAR,13-Apr-2026 06:52 PM,finance_2106619.pdf,BOQ Comparative Chart,28-Apr-2026,"INR 504,218",30.0,DILIP KUMAR,28-Apr-2026 03:39 PM,737.pdf (668.00 KB),AOC for Acceptance No 737 date 18.04.2026,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1129312_5,507/E-Tender/2025-26 dt. 17.03.2026,Lower Dalibagh colony sthit New driver colony evam navnirmit driver colony ke vibhinn awaso me civil anurakshan ka karya.,1.0,6013222.0,M.K ENTERPRISES,INR,"504,218",1,6013791,A K T ASSOCIATES,29-Mar-2026 07:06 PM,Rejected-Finance,Financial bid Rejected due to L2,28-Apr-2026 03:30 PM,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,28-Apr-2026 03:27 PM,techsummary_2106619.pdf (2455.60 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,28-Apr-2026 03:30 PM,finsummary_2106619.pdf (2455.60 KB),AOC,"51,000",No,fixed,,Nil,Nil,Lower Dalibagh colony sthit New driver colony evam navnirmit driver colony ke vibhinn awaso me civil anurakshan ka karya.,Lower Dalibagh colony sthit New driver colony evam navnirmit driver colony ke vibhinn awaso me civil anurakshan ka karya.,Please refer Tender documents. ,NA ,"5,10,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,25-Mar-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,507/E-Tender/2025-26 dt. 17.03.2026,2026_PWDBL_1129312_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Mar-2026 09:00 AM,30-Mar-2026 12:30 PM,24-Mar-2026 09:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 09:00 AM,30-Mar-2026 12:00 PM,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,SBI Bank,860.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,AOC
,,,,,,,,,,,,,,,,,,,,,,2,6013222,M.K ENTERPRISES,29-Mar-2026 06:54 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 504218.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,28-Apr-2026 03:38 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
