S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,22/SE/IWC1K/2025-26,2026_UPIDM_1103263_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"2,360",Nil,Nil,No,28-Jan-2026 12:30 PM,03-Feb-2026 02:00 PM,28-Jan-2026 12:30 PM,03-Feb-2026 12:00 PM,NA ,NA ,28-Jan-2026 12:30 PM,03-Feb-2026 12:00 PM,24-Feb-2026 01:30 PM,Carriage and Erection of 09 nos of automatic tilting flap gates of Sukhro Weir in District Bijnaur .,Carriage and Erection of 09 nos of automatic tilting flap gates of Sukhro Weir in District Bijnaur.,Please refer Tender documents. ,NA ,"70,63,000",Miscellaneous Works,NA ,Tender,120.0,365.0,Sukhro Weir in District Bijnaur.,246701.0,NA ,NA ,NA ,SE. OFFICE 67 A CANTT KANPUR NAGAR,No ,No,"1,41,000",No,fixed,,Nil,Nil,SE,SE. OFFICE 67 A CANTT KANPUR NAGAR,AOC,SE,Internal,,Vijay Kumar,24-Feb-2026 02:07 PM,finsummary_2050124.pdf (490.51 KB),Technical,All Bidder successfully Admitted,Vijay Kumar,04-Feb-2026 04:56 PM,,SE,Internal,,Vijay Kumar,24-Feb-2026 12:47 PM,24-Feb-2026 01:30 PM,techsummary_2050124.pdf (490.51 KB),Finance,All Bidder Successfully Admitted.,Vijay Kumar,24-Feb-2026 02:00 PM,,BOQ Comparative Chart,1,5835504,NIRMAL ENGINEERS,02-Feb-2026 01:07 PM,Rejected-Finance,2nd lowest,24-Feb-2026 02:07 PM,1.0,5835526.0,UDAY ENGINEERS,INR,"6,858,000",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2026_UPIDM_1103263_2,22/SE/IWC1K/2025-26,Carriage and Erection of 09 nos of automatic tilting flap gates of Sukhro Weir in District Bijnaur .,11-Mar-2026,"INR 6,858,000",365.0,Vijay Kumar,28-Apr-2026 12:41 PM,T22aoc.pdf (527.00 KB),AOC,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5838853,SAINIK ENGINEERING WORK,02-Feb-2026 07:12 PM,Rejected-Technical,ECHNICALLY NOT QUALIFIED,24-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5834829,SHIV RAM ENTERPRISES,31-Jan-2026 06:22 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,24-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5838495,SHOBHA ENTERPRISES,02-Feb-2026 07:33 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,24-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5836882,S K ENGINEERING WORKS,01-Feb-2026 11:02 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,24-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5838894,swastik traders,02-Feb-2026 08:35 PM,Rejected-Technical,ECHNICALLY NOT QUALIFIED,24-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,5835526,UDAY ENGINEERS,02-Feb-2026 01:10 PM,Accepted-AOC,Agreement has been signed.,28-Apr-2026 12:41 PM,,,,,,,,,,,,,,,,,AOC
