Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Under the MLC Fund Scheme, construction work of Sardar Vallabhbhai Patel Memorial Gate at Mishrauli on Mishrauli","Under the MLC Fund Scheme, construction work of Sardar Vallabhbhai Patel Memorial Gate at Mishrauli on Mishrauli",Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,NA ,Amethi,227405.0,EE office up scidco ,BEHIND RAM JANKI MANDIR SAHABGANJ AYODHYA ,23-Mar-2026 11:00 AM ,EE office up scidco,No ,No,1,FDR - Fixed Deposit,21-Mar-2026 09:00 AM,27-Mar-2026 11:00 AM,21-Mar-2026 09:15 AM,27-Mar-2026 09:00 AM,NA ,NA ,21-Mar-2026 10:00 AM,27-Mar-2026 09:00 AM,16-Apr-2026 12:00 PM,"22,000",No,fixed,,E E U P Scidco,Ayodhya,EE up scidco Ayodhya,BEHIND RAM JANKI MANDIR SAHABGANJ AYODHYA,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,622/E E/Ayo/E Tender/MLA FUND/25-26 20.03.2026,2026_SCIDC_1128672_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",online,Ayodhya,No,1,Fee/PreQual/Technical,.pdf,"Under the MLC Fund Scheme, construction work of Sardar Vallabhbhai Patel Memorial Gate at Mishrauli",AOC,EE,Internal,EE Asst Acct,Jagpal Verma,16-Apr-2026 11:11 AM,16-Apr-2026 12:00 PM,techsummary_2105109.pdf (267.16 KB),Finance,Financial Bid opening summary,Jagpal Verma,24-Apr-2026 02:56 PM,finance_2105109.pdf,BOQ Comparative Chart,EE,Internal,EE Asst Acct,Jagpal Verma,24-Apr-2026 03:05 PM,finsummary_2105109.pdf (377.00 KB),Technical,Technical Bid opening summary,Jagpal Verma,16-Apr-2026 11:09 AM,technical_2105109.pdf,1,6008596,AKASH CONSTRUCTION,26-Mar-2026 09:27 PM,Accepted-AOC,ok,24-Apr-2026 04:38 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1128672_1,622/E E/Ayo/E Tender/MLA FUND/25-26 20.03.2026,"Under the MLC Fund Scheme, construction work of Sardar Vallabhbhai Patel Memorial Gate at Mishrauli on Mishrauli",1.0,6008596.0,AKASH CONSTRUCTION,INR,"1,088,800",24-Apr-2026,"INR 1,088,800",90.0,Jagpal Verma,24-Apr-2026 04:38 PM,LOI.pdf (356.00 KB),"Under the MLC Fund Scheme, construction work of Sardar Vallabhbhai Patel Memorial Gate at Mishrauli on Mishrauli",AOC
,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6011177,VINAY PRAKASH TRIPATHI,26-Mar-2026 08:24 PM,Rejected-Finance,not ok,24-Apr-2026 03:05 PM,,,,,,,,,,,,,,,,,AOC
