Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
09-Mar-2026,"INR 1,050,405.74",180.0,Sujit Kumar Sinha,18-Apr-2026 05:08 PM,Wallfort.pdf (43.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,20-Feb-2026 04:26 PM,technical_2064619.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,24-Feb-2026 01:05 PM,25-Feb-2026 12:00 PM,techsummary_2064619.pdf (409.48 KB),Finance,Financial bid open,Sujit Kumar Sinha,25-Feb-2026 03:33 PM,finance_2064619.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,26-Feb-2026 03:58 PM,finsummary_2064619.pdf (45.87 KB),1.0,5865443.0,Wallfort International Service Private Ltd,INR,"1,050,405.74",1,5862833,M/s Vaishnavi Construction,19-Feb-2026 03:41 PM,Rejected-Finance,High,26-Feb-2026 03:58 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1113924_18,"1100/RED/Etender(29)/2025-26, Dt. 20.01.2026",Gramsabha Barkhariya me Prithviraj Chauhan Ji ka smiriti duwar_18,AOC,1,Fee/PreQual/Technical,.pdf,Technical bid document,"Office of the Executive Enginer, R.E.D. Bahraich","Office of the Executive Enginer, R.E.D. Bahraich","17,900",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1100/RED/Etender(29)/2025-26, Dt. 20.01.2026",2026_REDUP_1113924_18,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,11-Feb-2026 12:00 PM,20-Feb-2026 12:30 PM,11-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,NA ,NA ,11-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,Gramsabha Barkhariya me Prithviraj Chauhan Ji ka smiriti duwar_18,Gramsabha Barkhariya me Prithviraj Chauhan Ji ka smiriti duwar_18,Please refer Tender documents. ,NA ,"8,91,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,1.0,SBI Bank,788.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5865443,Wallfort International Service Private Ltd,17-Feb-2026 11:50 PM,Accepted-AOC,AOC,18-Apr-2026 05:08 PM,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
