S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5840384,DINESH CHANDRA GUPTA CONTRACTOR,04-Feb-2026 06:28 PM,Rejected-AOC,FINANCIAL BID OPEN,20-Apr-2026 04:57 PM,1.0,5840564.0,M. L. ENGINEERS,INR,"687,697.21",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,2026_UPPRC_1110280_4,09/PCL/P.M./UNIT-6/BLY/2025-26,Lott-4 (2 Nos.) CONSTRUCTION OF DRINKING WATER FACILITY AT RAJKIYA HIGH SCHOOL BALLI AND RAJKIYA HIGH SCHOOL BADEHPURA DISTT.- BAREILLY (U.P.),20-Apr-2026,"INR 687,697.21",90.0,Bajrang Prasad,20-Apr-2026 04:57 PM,LOTTFOUR.pdf (1502.00 KB),PROJECT MANAGER,Internal,,Bajrang Prasad,19-Feb-2026 04:32 PM,20-Feb-2026 03:00 PM,techsummary_2050493.pdf (999.62 KB),Finance,FINANCIAL BID,Bajrang Prasad,08-Apr-2026 01:17 PM,finance_2050493.pdf,BOQ Comparative Chart,PROJECT MANAGER,Internal,,Bajrang Prasad,15-Apr-2026 02:08 PM,finsummary_2050493.pdf (999.62 KB),Technical,COMPRATIVE STATEMENT,Bajrang Prasad,19-Feb-2026 03:53 PM,technical_2050493.pdf,AOC,"3,540",Nil,Nil,No,29-Jan-2026 10:00 AM,05-Feb-2026 03:00 PM,29-Jan-2026 11:00 AM,05-Feb-2026 01:00 PM,NA ,NA ,29-Jan-2026 11:00 AM,05-Feb-2026 01:00 PM,20-Feb-2026 03:00 PM,Project Manager,"PROJECT MANAGER, UNIT-6, U.P. PROJECTS CORPORATION LTD. Unit Office-14, CHANDRA SHEKHAR NAGAR COLONY,TULASHERPUR, BAREILLY",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,09/PCL/P.M./UNIT-6/BLY/2025-26,2026_UPPRC_1110280_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Lott-4 (2 Nos.) CONSTRUCTION OF DRINKING WATER FACILITY AT RAJKIYA HIGH SCHOOL BALLI AND RAJKIYA HIGH SCHOOL BADEHPURA DISTT.- BAREILLY (U.P.),Lott-4 (2 Nos.) CONSTRUCTION OF DRINKING WATER FACILITY AT RAJKIYA HIGH SCHOOL BALLI AND RAJKIYA HIGH SCHOOL BADEHPURA DISTT.- BAREILLY (U.P.),Lott-4 (2 Nos.) CONSTRUCTION OF DRINKING WATER FACILITY AT RAJKIYA HIGH SCHOOL BALLI AND RAJKIYA HIGH SCHOOL BADEHPURA DISTT.- BAREILLY (U.P.) ,NA ,"6,94,643",Civil Works,NA ,Tender,90.0,90.0,Bareilly,243122.0,NA ,NA ,NA ,Bareilly,No ,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,1.0,SBI Bank,"14,000",No,fixed,,Nil,Nil,AOC
2,5840564,M. L. ENGINEERS,03-Feb-2026 06:30 PM,Accepted-AOC,FINANCIAL BID OPEN,20-Apr-2026 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,AOC
