Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
EO NP Badagaon Jhansi,EO NP Badagaon Jhansi,Directorate of Local Bodies UP||Nagar Panchayat Badagaon Jhansi,401 Date 18-03-2026,2026_DOLBU_1127883_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,20-Mar-2026 10:00 AM,30-Mar-2026 02:00 PM,20-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,20-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,01-Apr-2026 06:06 PM,supply of Bhusa in Kanha Gausala in Year 2026 27 in Badagaon Jhansi,supply of Bhusa in Kanha Gausala in Year 2026 27 in Badagaon Jhansi,Please refer Tender documents. ,NA ,"30,00,000",Crop Products,NA ,Tender,365.0,365.0,Badagaon,284121.0,NA ,NA ,NA ,EO NP Badagaon Jhansi,No ,No,"1,50,000",Yes,fixed,,EO NP Badagaon Jhansi,EO NP Badagaon Jhansi,1.0,Fee/PreQual/Technical,.pdf,technical bid,"3,000",EO NP Badagaon Jhansi,EO NP Badagaon Jhansi,Yes,1.0,FDR - Fixed Deposit,AOC,"CHAIRMEN, EO, CLERK, JE",Internal,"CHAIRMEN, EO, CLERK, JE",Sanjeev Kumar,01-Apr-2026 01:09 PM,finsummary_2103612.pdf (400.72 KB),Technical,Total 03 Bid Technical Submitted and 03 Bid Technical Admitted,Tulsi Ram,30-Mar-2026 04:15 PM,technical_2103612.pdf,"EO, Chairmen, JE, Clerk",Internal,"EO, Chairmen, JE, Clerk Nagar Panchayat Baragaon",Sanjeev Kumar,30-Mar-2026 04:30 PM,01-Apr-2026 11:00 AM,techsummary_2103612.pdf (400.72 KB),Finance,TOTAL 03 BID TECHNICAL ASMITTED AND 03 BID FINANCIAL ADMITTED,Sanjeev Kumar,01-Apr-2026 01:03 PM,finance_2103612.pdf,BOQ Comparative Chart,1,6016187,M/S BALBIR PRAJAPATI,29-Mar-2026 11:56 AM,Rejected-Finance,Rejected,01-Apr-2026 01:09 PM,Directorate of Local Bodies UP||Nagar Panchayat Badagaon Jhansi,2026_DOLBU_1127883_1,401 Date 18-03-2026,supply of Bhusa in Kanha Gausala in Year 2026 27 in Badagaon Jhansi,1.0,6016609.0,M/S HARISHANKER AND COMPANY,INR,"3,000,000",01-Apr-2026,"INR 3,000,000",365.0,Sanjeev Kumar,01-Apr-2026 02:45 PM,Karyadesh_Bhusa.pdf (557.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,2.0,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6016609,M/S HARISHANKER AND COMPANY,28-Mar-2026 04:04 PM,Accepted-AOC,OK,01-Apr-2026 02:45 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6016719,ROHIT KUMAR SEN CONTRACTOR,28-Mar-2026 04:56 PM,Rejected-Finance,Rejected,01-Apr-2026 01:09 PM,,,,,,,,,,,,,,,,AOC
