S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,5983091,chaudhary engineering works,17-Mar-2026 08:50 PM,Rejected-AOC,L3,02-Apr-2026 04:19 PM,1.0,5984721.0,SHABNAM ENTERPRISES,INR,"542,375","U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",2026_UPJNM_1124559_1,156/NIVIDA / 11 DATED 06-03-2026,"Operation of Electrical and Mechanical equipment including removal and disposal of chocking materials garbage etc. at 7.5/15 MLD Vivekanand Park sewage pumping station, Prayagraj.",02-Apr-2026,"INR 542,375",90.0,SAURABH KUMAR,02-Apr-2026 04:19 PM,OrderVivekanand.pdf (651.00 KB),AOC,Exeuctive Engineer,Internal,"Assistant Engineer (Civil), Assistant Engineer (E/M),Accountant and Computer",SAURABH KUMAR,24-Mar-2026 06:40 PM,27-Mar-2026 02:15 PM,techsummary_2095677.pdf (473.68 KB),Finance,Three bid admitted for Finacial bid opening of tender,SAURABH KUMAR,27-Mar-2026 02:54 PM,,BOQ Comparative Chart,Exeuctive Engineer,Internal,"Assistant Engineer (Civil), Assistant Engineer (E/M), Computer And Accountant",SAURABH KUMAR,02-Apr-2026 12:35 PM,finsummary_2095677.pdf (206.37 KB),Technical,Three bid admitted for Technical bid opening of tender,SAURABH KUMAR,19-Mar-2026 06:08 PM,,AOC,1,BG - Bank Guarantee,"11,190",No,fixed,,"Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,Executive Engineer,"office of Executive Engineer, Construction Division (E/M), U.P. Jal Nigam (Urban), Prayagraj","1,180","Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,No,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",156/NIVIDA / 11 DATED 06-03-2026,2026_UPJNM_1124559_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,"Operation of Electrical and Mechanical equipment including removal and disposal of chocking materials garbage etc. at 7.5/15 MLD Vivekanand Park sewage pumping station, Prayagraj.","Operation of Electrical and Mechanical equipment including removal and disposal of chocking materials garbage etc. at 7.5/15 MLD Vivekanand Park sewage pumping station, Prayagraj.",N.A ,NA ,,Miscellaneous Services,NA ,Tender,120.0,90.0,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,211007.0,NA ,NA ,NA ,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,12-Mar-2026 06:30 PM,19-Mar-2026 04:00 PM,12-Mar-2026 06:30 PM,19-Mar-2026 03:00 PM,12-Mar-2026 06:30 PM ,19-Mar-2026 12:00 PM ,12-Mar-2026 06:30 PM,19-Mar-2026 03:00 PM,27-Mar-2026 02:15 PM,AOC
2,5984721,SHABNAM ENTERPRISES,18-Mar-2026 12:19 PM,Accepted-AOC,L1,02-Apr-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,QOQ,,,,,,,,,,AOC
3,5984507,SHIFA ENTERPRISES,18-Mar-2026 11:37 AM,Rejected-AOC,L2,02-Apr-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
