S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"Kanpur Municipal Corporation, Kanpur, UP",277/A.A.5/25-26,2026_NNKAN_1103210_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,02-Jan-2026 09:00 AM,08-Jan-2026 04:00 PM,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,NA ,NA ,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,"1,770",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document,"Improvement of cc road, drain and side patri work from ratanlal nagar ashtha homyo to jaina palce ground Under Ward-34 Zone-5","Improvement of cc road, drain and side patri work from ratanlal nagar ashtha homyo to jaina palce ground Under Ward-34 Zone-5",Please refer Tender documents. ,NA ,"29,99,880",Civil Works,NA ,Tender,60.0,60.0,Ward-34,208001.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,Chief Engineer,Motijheel Nagar Nigam Kanpur.,"2,99,988",No,percentage,10.0%,Nil,Nil,AOC,Municipal Commissioner SIR,Internal,,KAMALESH KUMAR PATEL,02-Feb-2026 05:37 PM,techsummary_2034461.pdf (641.76 KB),Municipal Commissioner SIR,Internal,,KAMALESH KUMAR PATEL,02-Feb-2026 05:44 PM,finsummary_2034461.pdf (641.76 KB),Finance,Open,Dinesh Prasad,11-Jan-2026 05:04 PM,,BOQ Comparative Chart,1,5791968,BAJRANG CONSTRUCTION COMPANY,07-Jan-2026 06:49 PM,Rejected-Finance,Lottery not Allot,02-Feb-2026 05:44 PM,1.0,5795063.0,SRS COMPANY,INR,"2,549,898.33","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103210_1,277/A.A.5/25-26,"Improvement of cc road, drain and side patri work from ratanlal nagar ashtha homyo to jaina palce ground Under Ward-34 Zone-5",03-Apr-2026,"INR 2,549,898.33",60.0,Dinesh Prasad,08-Apr-2026 12:55 PM,tdr.pdf (4510.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,"BOQ , rate to be filled by vender",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,5792851,M/S I.J.TILES INDUSTRIES,07-Jan-2026 11:31 AM,Rejected-Finance,Lottery not Allot,02-Feb-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,5793208,M/s Krishna and Company,07-Jan-2026 02:18 PM,Rejected-Finance,Lottery not Allot,02-Feb-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,5793947,M/s Nirmal Constuction,07-Jan-2026 08:10 PM,Rejected-Finance,Lottery not Allot,02-Feb-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,5794467,M/S SAHIL TRADERS,08-Jan-2026 08:57 AM,Rejected-Finance,Lottery not Allot,02-Feb-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,5793376,M/s Shree hari construction,08-Jan-2026 11:49 AM,Rejected-Finance,Lottery not Allot,02-Feb-2026 05:44 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,5795063,SRS COMPANY,08-Jan-2026 01:41 PM,Accepted-AOC,Aggrement work complerte,08-Apr-2026 12:55 PM,,,,,,,,,,,,,,,,AOC
