S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
1.0,6006137.0,M/S AZAM KHAN CONTRACTOR,INR,"2,669,310","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut",2026_UPIDC_1122323_5,06/SE/MRT/2025-26,06/SE/MRT/2025-26(LOT01),1,6006137,M/S AZAM KHAN CONTRACTOR,25-Mar-2026 11:26 AM,Accepted-AOC,L1,23-Apr-2026 05:10 PM,23-Apr-2026,"INR 2,669,310",90.0,ANURAG AGRAWAL,23-Apr-2026 05:10 PM,DOSNIT6LOT1.pdf (294.00 KB),Award of Contract,Anurag Agarwal,Internal,Nand Ji Gupta,ANURAG AGRAWAL,23-Apr-2026 04:11 PM,finsummary_2102848.pdf (573.59 KB),Technical,TOTAL BID 04 ACCEPTED BID 03 REJECTED BID 01,ANURAG AGRAWAL,16-Apr-2026 05:20 PM,technical_2102848.pdf,Anurag Agarwal,Internal,Nand Ji Gupta,ANURAG AGRAWAL,17-Apr-2026 03:01 PM,17-Apr-2026 03:10 PM,techsummary_2102848.pdf (198.06 KB),Finance,L1M/S AZAM KHAN CONTRACTOR L2M/S S R CONSTRUCTION L3M/S VASUDEV CONSTRUCTION,ANURAG AGRAWAL,23-Apr-2026 03:42 PM,finance_2102848.pdf,BOQ Comparative Chart,AOC,"SE MGCCC-1, MEERUT","OFFICE OF SE MGCCC-1, MEERUT","2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,06/SE/MRT/2025-26(LOT01),06/SE/MRT/2025-26(LOT01),Please refer Tender documents. ,NA ,"36,99,000",Civil Works,NA ,Tender,90.0,90.0,MORADABAD,244001.0,NA ,NA ,NA ,MEERUT,No ,No,"74,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut",06/SE/MRT/2025-26,2026_UPIDC_1122323_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,19-Mar-2026 02:00 PM,25-Mar-2026 01:00 PM,19-Mar-2026 02:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,19-Mar-2026 02:00 PM,25-Mar-2026 12:00 PM,17-Apr-2026 03:10 PM,1.0,SBI Bank,AOC
,,,,,,,,,2,6006495,M/S S R CONSTRUCTION,25-Mar-2026 11:35 AM,Rejected-AOC,L2,23-Apr-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6006096,M/S VASUDEV CONSTRUCTION,25-Mar-2026 10:12 AM,Rejected-AOC,L3,23-Apr-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6006380,YASHIKA ENTERPRISES,25-Mar-2026 11:21 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Apr-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
