Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2687/RED/PVN-Harriya/2025-26 Dt. 17.02.26,2026_REDUP_1129958_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Harriya Babhnan Sampark Marg se Jaggu Singh ke ghar tak cc road nirman karya,Harriya Babhnan Sampark Marg se Jaggu Singh ke ghar tak cc road nirman karya,as per sbd ,NA ,"11,92,000",Civil Works,NA ,Tender,90.0,90.0,works,272001.0,NA ,NA ,NA ,O/O EE REDBASTI,No ,No,"24,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,25-Mar-2026 12:00 PM,02-Apr-2026 12:30 PM,25-Mar-2026 12:00 PM,02-Apr-2026 12:00 PM,25-Mar-2026 12:00 PM ,02-Apr-2026 12:00 PM ,25-Mar-2026 12:00 PM,02-Apr-2026 12:00 PM,11-Apr-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,technical,EE REDBASTI,O/O EE REDBASTI,1.0,SBI Bank,AOC,Technical,c,Ankur Verma,09-Apr-2026 11:40 AM,,ER ANKUR VERMA,Internal,ee,Ankur Verma,13-Apr-2026 01:10 PM,finsummary_2107872.pdf (21.98 KB),Finance,c,Ankur Verma,13-Apr-2026 12:35 PM,,BOQ Comparative Chart,ER ANKUR VERMA,Internal,ee,Ankur Verma,09-Apr-2026 11:55 AM,11-Apr-2026 12:00 PM,techsummary_2107872.pdf (286.15 KB),28-Apr-2026,"INR 1,191,265.43",90.0,Ankur Verma,28-Apr-2026 11:24 AM,boqcomparativechart.pdf (22.00 KB),a,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2026_REDUP_1129958_1,2687/RED/PVN-Harriya/2025-26 Dt. 17.02.26,Harriya Babhnan Sampark Marg se Jaggu Singh ke ghar tak cc road nirman karya,1.0,6006818.0,M/S SUSHAMA PANDEY CONTRACTOR,INR,"1,191,265.43",1,6025439,BHARAT SINGH RAM BAHADUR SINGH RAJPUT,02-Apr-2026 11:06 AM,Rejected-Technical,as recommended by committee member,09-Apr-2026 11:55 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,finance,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6007099,M/S KRISHNA KUMAR PANDEY CONTRACTOR,31-Mar-2026 12:45 AM,Rejected-Finance,r,13-Apr-2026 01:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6006818,M/S SUSHAMA PANDEY CONTRACTOR,30-Mar-2026 11:21 PM,Accepted-AOC,a,28-Apr-2026 11:24 AM,AOC
