Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
17-Apr-2026,"INR 7,990,840.18",45.0,Amit Kumar Jaiswal,17-Apr-2026 12:08 PM,PainaFp01.pdf (142.00 KB),LOW RATE,1.0,6038672.0,KAMINI ENTERPRISES,INR,"7,990,840.18",Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,2026_DOLBU_1131188_1,3531/DDU/28-03-2026,PAINA MAIN ROAD SE SAIYAD KA MAKAN HOTE HUYE HARSH CHANDRA INTER COLLEGE KE UTTARI CHHOR KE ANTIM BOUDRIWAL TAK CC ROAD AWAM RCC NALI SLAB NIRMAN KARY WARD NO.11,1.0,6035224.0,Jaypratap Enterprises,07-Apr-2026 06:48 PM,Rejected-Finance,HIGH RATE,17-Apr-2026 12:03 PM,Technical,Technical,Amit Kumar Jaiswal,16-Apr-2026 01:09 PM,technical_2110464.pdf,eo je,Internal,eo je,Amit Kumar Jaiswal,17-Apr-2026 12:03 PM,finsummary_2110464.pdf (141.54 KB),Finance,Financial,Amit Kumar Jaiswal,17-Apr-2026 11:57 AM,finance_2110464.pdf,BOQ Comparative Chart,eo je,Internal,eo je,Amit Kumar Jaiswal,16-Apr-2026 01:12 PM,16-Apr-2026 03:30 PM,techsummary_2110464.pdf (151.33 KB),AOC,1,DD - Demand Draft,"7,991",EO,NPP GAURA BARHAJ,Yes,Directorate of Local Bodies UP||Nagar Palika Parishad Gaurabarhaj Deoria,3531/DDU/28-03-2026,2026_DOLBU_1131188_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO,NPP GAURA BARHAJ,28-Mar-2026 04:00 PM,13-Apr-2026 02:00 PM,28-Mar-2026 04:30 PM,13-Apr-2026 12:00 PM,NA ,NA ,28-Mar-2026 04:30 PM,13-Apr-2026 12:00 PM,16-Apr-2026 03:30 PM,PAINA MAIN ROAD SE SAIYAD KA MAKAN HOTE HUYE HARSH CHANDRA INTER COLLEGE KE UTTARI CHHOR KE ANTIM BOUDRIWAL TAK CC ROAD AWAM RCC NALI SLAB NIRMAN KARY WARD NO.11,PAINA MAIN ROAD SE SAIYAD KA MAKAN HOTE HUYE HARSH CHANDRA INTER COLLEGE KE UTTARI CHHOR KE ANTIM BOUNDRIWAL TAK CC ROAD AWAM RCC NALI SLAB NIRMAN KARY WARD NO.11,Please refer Tender documents. ,NA ,"79,91,000",Civil Works,NA ,Tender,90.0,45.0,NPP GAURA BARHAJ,274601.0,NA ,NA ,NA ,NPP GAURA BARHAJ,No ,No,"6,55,262",Yes,fixed,,EO,NPP GAURA BARHAJ,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,2.0,6038672.0,KAMINI ENTERPRISES,10-Apr-2026 08:42 AM,Accepted-AOC,LOW RATE,17-Apr-2026 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,3.0,6039006.0,M/S SHYAM ASSOCIATES,10-Apr-2026 08:46 AM,Rejected-Finance,HIGH RATE,17-Apr-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
