Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
19-Mar-2026 05:00 PM,04-Apr-2026 10:00 AM,19-Mar-2026 05:00 PM,03-Apr-2026 05:00 PM,NA ,NA ,19-Mar-2026 05:00 PM,03-Apr-2026 05:00 PM,04-Apr-2026 03:00 PM,Mohalla Veerpur Diha Ward No 08 Me Gonda Road Colonelganj Gonda Moad Se Ramesh Mehtar Ke Makan Se Pahle Tasleem Ke Makan Tak Uttar Patri Par Nala Nirman Ka Kary,Mohalla Veerpur Diha Ward No 08 Me Gonda Road Colonelganj Gonda Moad Se Ramesh Mehtar Ke Makan Se Pahle Tasleem Ke Makan Tak Uttar Patri Par Nala Nirman Ka Kary,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,Mohalla Veerpur Diha Ward No 08 Me Gonda Road Colo,271503.0,NA ,NA ,NA ,NAGAR PANCHAYAT KATRA,No ,No,"3,88,900",No,fixed,,Executive Officer,Nagar Panchayat Katra,"4,590",Executive Officer,Nagar Panchayat Katra,No,Directorate of Local Bodies UP||Nagar Panchayat Katra Gonda,635/NPK,2026_DOLBU_1127367_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Tendernotice,E.O,NAGAR PANCHAYAT KATRA,AOC,Finance,Summary,Jitendra Gautam,04-Apr-2026 03:27 PM,finance_2102700.pdf,BOQ Comparative Chart,"EO, JE and Lipik",Internal,"EO, JE and Lipik",Jitendra Gautam,04-Apr-2026 02:40 PM,04-Apr-2026 03:00 PM,techsummary_2102700.pdf (394.21 KB),Technical,Summary,Ashish Kumar Srivastava,04-Apr-2026 02:27 PM,technical_2102700.pdf,"EO, JE and Lipik",Internal,"EO, JE and Lipik",Jitendra Gautam,04-Apr-2026 06:39 PM,finsummary_2102700.pdf (293.10 KB),04-Apr-2026,"INR 3,869,312.22",90.0,Jitendra Gautam,04-Apr-2026 06:43 PM,01_02_05.pdf (121.00 KB),Mohalla Veerpur Diha Ward No 08 Me Gonda Road Colonelganj Gonda Moad Se Ramesh Mehtar Ke Makan Se Pahle Tasleem Ke Makan Tak Uttar Patri Par Nala Nirman Ka Kary,1.0,6027771.0,MS ELITE CORPORATE SERVICE,INR,"3,869,312.22",Directorate of Local Bodies UP||Nagar Panchayat Katra Gonda,2026_DOLBU_1127367_1,635/NPK,Mohalla Veerpur Diha Ward No 08 Me Gonda Road Colonelganj Gonda Moad Se Ramesh Mehtar Ke Makan Se Pahle Tasleem Ke Makan Tak Uttar Patri Par Nala Nirman Ka Kary,1.0,6027520.0,BHARAT ENTERPRISES,03-Apr-2026 11:04 AM,Rejected-Finance,Highest Amount Quoted,04-Apr-2026 06:39 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6027904.0,HARI SHANKER ENTERPRISES,03-Apr-2026 01:14 PM,Rejected-Finance,2nd Highest Amount Quoted,04-Apr-2026 06:39 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6027771.0,MS ELITE CORPORATE SERVICE,03-Apr-2026 12:41 PM,Accepted-AOC,L1,04-Apr-2026 06:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
