Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"6,354",Nil,Nil,No,"SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA","SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA",1.0,Fee/PreQual/Technical,.pdf,Technical,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",07/S.E./2025-26,2026_UPIDC_1122392_5,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"14,20,000",No,fixed,,Nil,Nil,1.0,SBI Bank,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,24-Mar-2026 11:00 AM,Construction of launching apron and slope pitching between Km 63.300 to Km 63.700 of T. S. Bund at right bank of Saryu river in district Ballia,Construction of launching apron and slope pitching between Km 63.300 to Km 63.700 of T. S. Bund at right bank of Saryu river in district Ballia,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Ballia,277001.0,"SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA ","SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA ",07-Mar-2026 11:00 AM ,On line,No ,No,AOC,Technical,As uploaded,ashok singh,22-Mar-2026 08:43 AM,technical_2090035.pdf,A.K.Singh,Internal,S.M.Verma,ashok singh,02-Apr-2026 03:57 PM,finsummary_2090035.pdf (660.81 KB),Finance,As uploaded,ashok singh,25-Mar-2026 07:22 PM,finance_2090035.pdf,BOQ Comparative Chart,A.K.Singh,Internal,S.M.Verma,ashok singh,22-Mar-2026 10:37 AM,24-Mar-2026 11:00 AM,techsummary_2090035.pdf (660.81 KB),06-Apr-2026,"INR 53,085,864.12",90.0,ashok singh,18-Apr-2026 11:15 AM,amarpandey.pdf (715.00 KB),As upload,1.0,5970055.0,AMAR NATH PANDEY,INR,"53,085,864.12","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",2026_UPIDC_1122392_5,07/S.E./2025-26,Construction of launching apron and slope pitching between Km 63.300 to Km 63.700 of T. S. Bund at right bank of Saryu river in district Ballia,1,5970055,AMAR NATH PANDEY,13-Mar-2026 12:25 PM,Accepted-AOC,L1,18-Apr-2026 11:15 AM,AOC
,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5963854,M/S GOPAL RAI,12-Mar-2026 08:51 PM,Rejected-Technical,As per technical bid evaluation,22-Mar-2026 10:37 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5968562,M/s Ramesh Tiwari,12-Mar-2026 06:07 PM,Rejected-Technical,As per technical bid evaluation,22-Mar-2026 10:37 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5965580,M/S RANA PRATAP SINGH,13-Mar-2026 03:27 AM,Rejected-Finance,L2,02-Apr-2026 03:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5969877,M/S SRI RAJ BAHADUR SINGH,13-Mar-2026 11:13 AM,Rejected-Technical,As per technical bid evaluation,22-Mar-2026 10:37 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5969394,UNIQUE INFRA CONSTRUCTION PVT LTD,13-Mar-2026 01:02 PM,Rejected-Technical,As per technical bid evaluation,22-Mar-2026 10:37 AM,AOC
