Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
16-Apr-2026,"INR 1,143,984.16",90.0,Sheelendra Singh,16-Apr-2026 02:31 PM,aa.pdf (514.00 KB),bond photo uplode,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,2026_REDUP_1118125_1,34/EE/RED/2025-26,Construction work of access road from village Megni Main Road of development block Madhogarh to MRF Centre,1.0,5909939.0,anand kumarcontracter,INR,"1,143,984.16",1,5909939,anand kumarcontracter,22-Feb-2026 02:25 PM,Accepted-AOC,accepted,16-Apr-2026 02:31 PM,Technical,technical covet to be opened,SHARAD SRIVASTAVA,06-Mar-2026 01:26 PM,technical_2078096.pdf,sheelendra singh,Internal,sharad srivastava anup kumar mishra,Sheelendra Singh,16-Apr-2026 02:29 PM,finsummary_2078096.pdf (514.26 KB),Finance,financial cover to be opened,Sheelendra Singh,16-Apr-2026 02:26 PM,finance_2078096.pdf,BOQ Comparative Chart,sheelendra singh,Internal,sharad srivastava anup kumar mishra,SHARAD SRIVASTAVA,06-Mar-2026 01:30 PM,11-Mar-2026 12:00 PM,techsummary_2078096.pdf (1890.20 KB),AOC,1,Fee/PreQual/Technical,.pdf,a.d,Construction work of access road from village Megni Main Road of development block Madhogarh to MRF Centre,Construction work of access road from village Megni Main Road of development block Madhogarh to MRF Centre,Please refer Tender documents. ,NA ,"11,82,000",Civil Works - Roads,NA ,Rate Contract,90.0,90.0,ORAI,285001.0,NA ,NA ,NA ,Executive Engineer Rural Engineering Department,No ,No,Executive Engineer Rural Engineering Department,Executive Engineer Rural Engineering Department,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,34/EE/RED/2025-26,2026_REDUP_1118125_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,19-Feb-2026 03:00 PM,25-Feb-2026 12:30 PM,19-Feb-2026 03:00 PM,25-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 03:00 PM,25-Feb-2026 12:00 PM,11-Mar-2026 12:00 PM,1.0,SBI Bank,"24,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,5910209,ARCHANA GUPTA CONTRACTOR,22-Feb-2026 02:36 PM,Rejected-Finance,2nd,16-Apr-2026 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
