S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6014721,Jitendra Infrastructures,27-Mar-2026 09:32 PM,Rejected-Technical,NON-RESPONSIVE,02-Apr-2026 04:19 PM,1.0,6008112.0,M/S BADSHAH BAJPAI THEKADAR,INR,"2,395,552.596",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1128562_1,LETTAR NO 2192 DATE 10.03.2026,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI ME ANAWASIYE BHAWNO KA ANURAKCHAN KARYA,18-Apr-2026,"INR 2,395,552.596",90.0,Pradeep Pal,18-Apr-2026 01:13 PM,ANAWASIYE.pdf (598.00 KB),EE AE DAO,EE,Internal,EE AE DAO,Pradeep Pal,18-Apr-2026 01:09 PM,finsummary_2104911.pdf (598.20 KB),Technical,EE AE DAO,Pradeep Pal,02-Apr-2026 04:15 PM,technical_2104911.pdf,EE,Internal,EE AE DAO,Pradeep Pal,02-Apr-2026 04:19 PM,02-Apr-2026 04:50 PM,techsummary_2104911.pdf (357.96 KB),Finance,EE AE DAO,Pradeep Pal,18-Apr-2026 01:07 PM,finance_2104911.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 2192 DATE 10.03.2026,2026_REDUP_1128562_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-Mar-2026 10:00 AM,28-Mar-2026 12:30 PM,21-Mar-2026 10:00 AM,28-Mar-2026 12:00 PM,NA ,NA ,21-Mar-2026 10:00 AM,28-Mar-2026 12:00 PM,02-Apr-2026 04:50 PM,944.0,Nil,Nil,No,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI ME ANAWASIYE BHAWNO KA ANURAKCHAN KARYA,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI ME ANAWASIYE BHAWNO KA ANURAKCHAN KARYA,RAJA TODARMAL SARVECHADH AVAM BHULEKH PRASIKCHAN SANSTHAN UTTAR PRADESH HARDOI ME ANAWASIYE BHAWNO KA ANURAKCHAN KARYA ,NA ,"24,15,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D HARDOI,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,E.E.R.E.D HARDOI,E.E.R.E.D HARDOI,"49,000",Yes,fixed,,Nil,Nil,AOC
2,6008112,M/S BADSHAH BAJPAI THEKADAR,25-Mar-2026 08:52 PM,Accepted-AOC,RESPONSIVE,18-Apr-2026 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC
3,6014654,M/S SANKAT MOCHAN CONSTRUCTION,27-Mar-2026 09:35 PM,Rejected-AOC,RESPONSIVE,18-Apr-2026 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
