Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
07-Apr-2026,"INR 603,250",7.0,RAM KUMAR,07-Apr-2026 03:02 PM,6995.pdf (370.00 KB),AWARD LETTER,1.0,5815872.0,Karabi Art Community Pvt Ltd,INR,"603,250",Greater Noida Industrial Development Authority,2026_GNIDA_1107495_1,SM/(TENDER CELL)/2026/700 DATED-14.01.2026,"Installation of Floral Replica Based on Operation Sindoor Including Tejas Aircraft (in City Park) for Flower Show 2026, Greater Noida.",1.0,5826370.0,Davinder Sood,27-Jan-2026 01:28 PM,Rejected-Finance,L3,07-Apr-2026 02:58 PM,Finance,UNDER EVALUATION,RAKESH BABU,09-Feb-2026 06:38 PM,,BOQ Comparative Chart,PGM_HORT,Internal,DGM_FINANCE SM_WC-6 SM_TECHNICAL,RAM KUMAR,09-Feb-2026 06:10 PM,09-Feb-2026 06:30 PM,techsummary_2044184.pdf (2960.94 KB),Technical,UNDER EVALUATION,RAKESH BABU,30-Jan-2026 05:25 PM,,GM_PROJECT,Internal,DGM_FINANCE SM_WC-8 SM_TECHNICAL,RAM KUMAR,07-Apr-2026 02:58 PM,finsummary_2044184.pdf (149.64 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",1.0,SBI Bank,"12,700",No,fixed,,Nil,Nil,1.0,REVISED SCHEDULE,Date,,SM_TENDER CELL,GNIDA OFFICE,840.0,Nil,Nil,No,Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/700 DATED-14.01.2026,2026_GNIDA_1107495_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,19-Jan-2026 06:00 PM,30-Jan-2026 11:00 AM,19-Jan-2026 06:00 PM,28-Jan-2026 05:00 PM,NA ,NA ,19-Jan-2026 06:00 PM,28-Jan-2026 05:00 PM,09-Feb-2026 06:30 PM,"Installation of Floral Replica Based on Operation Sindoor Including Tejas Aircraft (in City Park) for Flower Show 2026, Greater Noida.","Installation of Floral Replica Based on Operation Sindoor Including Tejas Aircraft (in City Park) for Flower Show 2026, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"6,35,000",Miscellaneous Works,HORTICULTURE WORK ,Tender,90.0,7.0,GREATER NOIDA,201308.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,AOC
,,,,,,,,,,,,,,,,2.0,5815872.0,Karabi Art Community Pvt Ltd,24-Jan-2026 11:14 AM,Accepted-AOC,L1,07-Apr-2026 03:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,5821775.0,Masc World Pvt. Ltd.,24-Jan-2026 06:23 PM,Rejected-Finance,L2,07-Apr-2026 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4.0,5827657.0,Shri sai enterprises,27-Jan-2026 06:08 PM,Rejected-Technical,DIS-QUALIFIED,09-Feb-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
