Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",04/SEIWC/2025-26,2026_UPIDC_1122949_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,LOT 05 Janpad Rampur ki Tahsil Swar mein Kosi nadi ke bayen kinare par gram Rustamnagar Chhapra ke sameep sthit Lalpur Dhanauri tatbandh ke km 12.750 se km 13.030 ke madhya baadh se suraksha hetu katav nirodhak karya.,LOT 05 Janpad Rampur ki Tahsil Swar mein Kosi nadi ke bayen kinare par gram Rustamnagar Chhapra ke sameep sthit Lalpur Dhanauri tatbandh ke km 12.750 se km 13.030 ke madhya baadh se suraksha hetu katav nirodhak karya.,AS PER NIT ,NA ,"1,31,00,000",Civil Works,NA ,Tender,90.0,90.0,RAMPUR,244901.0,NA ,NA ,NA ,MORADABAD,No ,No,"2,62,000",No,fixed,,Nil,Nil,"2,354",Nil,Nil,No,1.0,SBI Bank,09-Mar-2026 06:00 PM,17-Mar-2026 01:00 PM,09-Mar-2026 06:00 PM,17-Mar-2026 12:00 PM,NA ,NA ,09-Mar-2026 06:00 PM,17-Mar-2026 12:00 PM,24-Mar-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,Superintending Engineer,Office of the Superintending Engineer Irrigation Work Circle Tubewell colony Moradabad,AOC,Rajeev Mittal,Internal,SE IWC MORADABAD AND SE EGCCC BIJNOR,Rajeev Mittal,20-Mar-2026 06:25 PM,24-Mar-2026 11:00 AM,techsummary_2091809.pdf (538.07 KB),Finance,Summary,Rajeev Mittal,24-Mar-2026 12:32 PM,,BOQ Comparative Chart,Rajeev Mittal,Internal,SE IWC MORADABAD And SE EGCCC BIJNOR,Rajeev Mittal,08-Apr-2026 01:12 PM,finsummary_2091809.pdf (505.08 KB),Technical,Summary,Rajeev Mittal,20-Mar-2026 06:12 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",2026_UPIDC_1122949_5,04/SEIWC/2025-26,LOT 05 Janpad Rampur ki Tahsil Swar mein Kosi nadi ke bayen kinare par gram Rustamnagar Chhapra ke sameep sthit Lalpur Dhanauri tatbandh ke km 12.750 se km 13.030 ke madhya baadh se suraksha hetu katav nirodhak karya.,1.0,5980825.0,VIKUL KUMAR,INR,"9,087,533",1,5976543,CHANDRA PAL SINGH,17-Mar-2026 11:49 AM,Rejected-Finance,L6,08-Apr-2026 01:12 PM,10-Apr-2026,"INR 9,087,533",90.0,Rajeev Mittal,10-Apr-2026 12:33 PM,AOCLot5.pdf (505.00 KB),Agreement No 11/SE/2025-26 M/s Vikul Kumar Contractor (Prop. Shri Vikul Kumar S/o Shri Narendra Singh) Address- Dheerahedi Post Bhopa Distt Mujaffernagar,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5979471,dinesh kumar contractor,16-Mar-2026 09:44 PM,Rejected-Finance,L2,08-Apr-2026 01:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5980686,GOMATINETRA CONSTRUCTIONS,17-Mar-2026 10:26 AM,Rejected-Finance,L4,08-Apr-2026 01:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5979158,M/S MAHESHWARI TRADERS,16-Mar-2026 10:08 PM,Rejected-Finance,L3,08-Apr-2026 01:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5972597,M/S VEERA EXCLUSIVE,14-Mar-2026 04:37 PM,Rejected-Finance,L5,08-Apr-2026 01:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5980825,VIKUL KUMAR,17-Mar-2026 10:30 AM,Accepted-AOC,L1,10-Apr-2026 12:33 PM,,,,,,,,AOC
