Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT with Bid Document,Janapad Farrukhabad me Ganga Nadi ke bayen tat par sthit gram pailani dakshin se dhai ghat tak bachav hetu katao Nirodhak karya.,Janapad Farrukhabad me Ganga Nadi ke bayen tat par sthit gram pailani dakshin se dhai ghat tak bachav hetu katao nirodhak karya.,Please refer Tender documents. ,NA ,"5,70,00,000",Civil Works - Water Works,NA ,Tender,90.0,75.0,Farrukhabad,209625.0,Kanpur ,Office of The Superintending Engineer 2nd Circle Irrigation Works Kanpur. ,06-Mar-2026 11:00 AM ,Kanpur,No ,No,04-Mar-2026 10:00 AM,16-Mar-2026 03:30 PM,04-Mar-2026 10:00 AM,16-Mar-2026 03:00 PM,NA ,NA ,04-Mar-2026 10:00 AM,16-Mar-2026 03:00 PM,26-Mar-2026 11:00 AM,"11,40,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",11/S.E.-II/2025-26,2026_UPIDC_1121637_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Superintending Engineer,Office of The Superintending Engineer 2nd Circle Irrigation Works Kanpur.,"2,800",Nil,Nil,No,1.0,Term and Condition,Terms and Conditions,,AOC,Finance,Bid opening Summary,Kaushlesh Prasad Pandey,28-Mar-2026 12:49 PM,finance_2087095.pdf,BOQ Comparative Chart,S.E. KAUSHLESH PRASAD PANDEY,Internal,1. S.E. R. K. Chaubey 2. Durn Kumar,Kaushlesh Prasad Pandey,25-Mar-2026 06:11 PM,26-Mar-2026 11:00 AM,techsummary_2087095.pdf (418.89 KB),Technical,Bid opening Summary Lot-1,Kaushlesh Prasad Pandey,16-Mar-2026 05:51 PM,technical_2087095.pdf,S.E. K.P. Pandey,Internal,1. S.E. R.K. Chaubey 2. E.E. Durn Kumar,Kaushlesh Prasad Pandey,28-Mar-2026 01:12 PM,finsummary_2087095.pdf (290.78 KB),02-Apr-2026,"INR 33,059,660",75.0,Kaushlesh Prasad Pandey,08-Apr-2026 10:45 PM,AOCLOT1.pdf (517.00 KB),Above Contract Value is without GST,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",2026_UPIDC_1121637_1,11/S.E.-II/2025-26,Janapad Farrukhabad me Ganga Nadi ke bayen tat par sthit gram pailani dakshin se dhai ghat tak bachav hetu katao Nirodhak karya.,1.0,5975662.0,GSB DEVELOPERS PRIVATE LIMITED,INR,"33,059,660",1,5978343,GLOBAL INFRATECH INDIA PVT LTD,16-Mar-2026 02:57 PM,Rejected-Finance,Quoted Amount is not Lowest by Bidder. Bidder is L3,28-Mar-2026 01:12 PM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5975662,GSB DEVELOPERS PRIVATE LIMITED,15-Mar-2026 07:59 PM,Accepted-AOC,Bidder is L1,08-Apr-2026 10:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5953167,M/S KUMAR MANGLAM CONSTRUCTION,16-Mar-2026 11:54 AM,Rejected-Finance,Quoted Amount is not Lowest by Bidder. Bidder is L2,28-Mar-2026 01:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5974799,RAM SANEHI AND SONS,15-Mar-2026 04:43 PM,Rejected-Finance,Quoted Amount is not Lowest by Bidder. Bidder is L4,28-Mar-2026 01:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5977616,SHOBHA ENTERPRISES,16-Mar-2026 01:07 PM,Rejected-Finance,Quoted Amount is not Lowest by Bidder. Bidder is L5,28-Mar-2026 01:12 PM,AOC
