Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,"23,000",Yes,fixed,,Nil,Nil,13-Feb-2026 03:00 PM,26-May-2026 05:29 PM,13-Feb-2026 03:00 PM,19-Feb-2026 06:00 PM,NA ,NA ,13-Feb-2026 03:00 PM,19-Feb-2026 06:00 PM,17-Mar-2026 05:29 PM,765.0,Nil,Nil,Yes,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,949/RED/E-Tender/2025-26 Date 09-11-2026,2026_REDUP_1115682_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED FATEHPUR,VIKAS BHAWAN FATEHPUR,Rooreshwar Mandir Churiyani Me Shri 1008 Shri Moolanand Ji Swagat Gate Ka Nirman.,Rooreshwar Mandir Churiyani Me Shri 1008 Shri Moolanand Ji Swagat Gate Ka Nirman.,PREIFRED NIT ,NA ,"11,20,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,17-Feb-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,AOC,"DAO, AE, EE",Internal,,VIKAS KUREEL,17-Mar-2026 04:46 PM,17-Mar-2026 05:00 PM,techsummary_2070598.pdf (277.33 KB),Finance,Summary,VIKAS KUREEL,23-Mar-2026 12:09 PM,,BOQ Comparative Chart,"DAO, AE, EE",Internal,,VIKAS KUREEL,01-Apr-2026 03:56 PM,finsummary_2070598.pdf (288.07 KB),Technical,Summary,VIKAS KUREEL,06-Mar-2026 01:55 PM,,1.0,5880581.0,MILAN CONSTRUCTION COMPANY,16-Feb-2026 10:14 PM,Accepted-AOC,AWARDED,28-Apr-2026 12:59 PM,1.0,5880581.0,MILAN CONSTRUCTION COMPANY,INR,"1,113,896",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1115682_5,949/RED/E-Tender/2025-26 Date 09-11-2026,Rooreshwar Mandir Churiyani Me Shri 1008 Shri Moolanand Ji Swagat Gate Ka Nirman.,28-Apr-2026,"INR 1,113,896",90.0,VIKAS KUREEL,28-Apr-2026 01:00 PM,Rureswar.pdf (392.00 KB),AOC
,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5880613.0,M/S SHIVA CONSTRUCTION AND SUPPLIERS,16-Feb-2026 09:28 PM,Rejected-Finance,REJECT,01-Apr-2026 03:56 PM,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
