Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
07-Apr-2026,"INR 2,498,659",90.0,SHUBHAM PARLE,07-Apr-2026 11:38 AM,bond.pdf (517.00 KB),L1 Bidder,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1117698_4,2380/RED/2025-26/dt-24-1-26,Ward 15 mai Shiv Sundram colony mein park ke teeno or interlocking tile karya,1.0,5924757.0,GALAXY DEVELOPERS,INR,"2,498,659",1,5924757,GALAXY DEVELOPERS,24-Feb-2026 05:56 PM,Accepted-AOC,L1 Bidder,07-Apr-2026 11:38 AM,Technical,technical bid open,SHUBHAM PARLE,11-Mar-2026 08:58 PM,technical_2076968.pdf,EE RED MEERUT,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,07-Apr-2026 06:10 AM,finsummary_2076968.pdf (27.04 KB),Finance,finance,UDAY SHANKAR,07-Apr-2026 05:37 AM,finance_2076968.pdf,BOQ Comparative Chart,EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,11-Mar-2026 09:26 PM,13-Mar-2026 12:00 PM,techsummary_2076968.pdf (250.02 KB),AOC,19-Feb-2026 10:00 AM,26-Feb-2026 12:30 PM,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,13-Mar-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2380/RED/2025-26/dt-24-1-26,2026_REDUP_1117698_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Ward 15 mai Shiv Sundram colony mein park ke teeno or interlocking tile karya,Ward 15 mai Shiv Sundram colony mein park ke teeno or interlocking tile karya,Please refer Tender documents. ,NA ,"21,18,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,EE RED MEERUT,EE RED MEERUT DIVISION,944.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Document,"43,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5925093,pranjla construction,24-Feb-2026 06:20 PM,Rejected-Finance,L2 bidder,07-Apr-2026 06:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,AOC
