Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Bid Opening Summary,ADITYA KUMAR SINGH,16-Apr-2026 04:25 PM,,BOQ Comparative Chart,"ADITYA KUMAR SINGH, BDO RAJIV, JE RED NARENDRA KUMAR GUPTA, ACCOUNTANT",Internal,"ADITYA KUMAR SINGH, BDO RAJIV, JE RED NARENDRA KUMAR GUPTA, ACCOUNTANT",ADITYA KUMAR SINGH,13-Apr-2026 05:15 PM,15-Apr-2026 10:00 AM,techsummary_2111431.pdf (2476.05 KB),16-Apr-2026,"INR 995,794.98",90.0,ADITYA KUMAR SINGH,16-Apr-2026 06:03 PM,9.pdf (58.00 KB),AOC,1.0,6042423.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,12-Apr-2026 05:33 PM,Rejected-AOC,L2,16-Apr-2026 06:03 PM,1.0,6042455.0,MAA ENTERPRISES,INR,"995,794.98","ADITYA KUMAR SINGH, BDO RAJIV, JE RED NARENDRA KUMAR GUPTA, ACCOUNTANT",Internal,,ADITYA KUMAR SINGH,16-Apr-2026 04:29 PM,finsummary_2111431.pdf (2476.05 KB),Technical,Bid Opening Summary,ADITYA KUMAR SINGH,13-Apr-2026 05:04 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Bairia,2026_RDUP_1131543_1,1105 Date 28-03-2026 work no 9,graam panchaayat jagadeva mein locha yaadav ke ghar se shivamanndir tak see0see0 rod ka nirmaan kaary.,AOC,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,30-Mar-2026 11:00 AM,13-Apr-2026 04:00 PM,30-Mar-2026 11:00 AM,13-Apr-2026 03:00 PM,NA ,NA ,30-Mar-2026 11:00 AM,13-Apr-2026 03:00 PM,15-Apr-2026 10:00 AM,BDO BAIRIA,BDO OFFICE BAIRIA,graam panchaayat jagadeva mein locha yaadav ke ghar se shivamanndir tak see0see0 rod ka nirmaan kaary.,graam panchaayat jagadeva mein locha yaadav ke ghar se shivamanndir tak see0see0 rod ka nirmaan kaary.,NIT ,NA ,"9,96,692",Civil Works,NA ,Tender,90.0,90.0,KP BAIRIA,277201.0,NA ,NA ,NA ,BDO OFFICE BAIRIA,No ,No,"19,934",No,fixed,,BDO BAIRIA,BAIRIA,1,DD - Demand Draft,"1,000",BDO BAIRIA,BAIRIA,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Bairia,1105 Date 28-03-2026 work no 9,2026_RDUP_1131543_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2.0,6042455.0,MAA ENTERPRISES,12-Apr-2026 05:40 PM,Accepted-AOC,L1,16-Apr-2026 06:03 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3.0,6042491.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,12-Apr-2026 05:24 PM,Rejected-AOC,L3,16-Apr-2026 06:03 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC
