Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Chief Engineer,Motijheel Nagar Nigam Kanpur.,"2,99,951",No,percentage,10.0%,Nil,Nil,Improvement of road footpath and drain work from 24/5 to 242 j.p colony and rajkumar house to bablu shop Under Ward-07 Zone-5,Improvement of road footpath and drain work from 24/5 to 242 j.p colony and rajkumar house to bablu shop Under Ward-07 Zone-5,Please refer Tender documents. ,NA ,"29,99,506",Civil Works,NA ,Tender,60.0,60.0,Ward-07,208001.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,"Kanpur Municipal Corporation, Kanpur, UP",279/A.A.5/25-26,2026_NNKAN_1103216_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,02-Jan-2026 09:00 AM,08-Jan-2026 04:00 PM,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,NA ,NA ,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,"1,770",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document,1.0,SBI Bank,AOC,Municipal Commissioner SIR,Internal,,Dinesh Prasad,19-Mar-2026 09:03 PM,techsummary_2034476.pdf (3866.66 KB),Municipal Commissioner SIR,Internal,,Dinesh Prasad,19-Mar-2026 09:06 PM,finsummary_2034476.pdf (3866.66 KB),Finance,Open,Dinesh Prasad,19-Mar-2026 08:59 PM,,BOQ Comparative Chart,1,5792441,M/S JAI SHYAMA MAAI CONSTRUCTION,08-Jan-2026 07:58 AM,Rejected-Finance,L-2,19-Mar-2026 09:06 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103216_1,279/A.A.5/25-26,Improvement of road footpath and drain work from 24/5 to 242 j.p colony and rajkumar house to bablu shop Under Ward-07 Zone-5,1.0,5792447.0,SHRI BANKEY BIHARI ENTERPRISES,INR,"2,999,465",20-Mar-2026,"INR 2,999,465",60.0,Dinesh Prasad,19-Apr-2026 02:53 PM,tdr.pdf (4510.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,"BOQ , rate to be filled by vender",,,AOC,,,,,,,,,,,,,,,,,,,2,5792563,M/s Krishna Builder,06-Jan-2026 10:53 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,19-Mar-2026 08:59 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,5792699,M/s Krishna construction company,07-Jan-2026 04:58 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,19-Mar-2026 08:59 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,5793836,M/s S P COnstruction,08-Jan-2026 01:00 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,19-Mar-2026 08:59 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,5792435,M/S SUSHIL KUMAR JHA,08-Jan-2026 07:15 AM,Rejected-Finance,L-3,19-Mar-2026 09:06 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,5792447,SHRI BANKEY BIHARI ENTERPRISES,08-Jan-2026 01:04 PM,Accepted-AOC,Agreement work in complete,19-Apr-2026 02:53 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,5794990,SHRI RAM CONSTRUCTION AND SUPPLIER,08-Jan-2026 01:18 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,19-Mar-2026 08:59 PM,,,,,,,,,,,,,,,,AOC
