S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Stage
1.0,5868780.0,ABHYANT ENTERPRISES,13-Feb-2026 06:00 PM,Rejected-Finance,2nd Lowest,04-Apr-2026 01:42 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,2026_UPRNS_1114200_1,1244/EE/CKT/E-TENDER/2025-26,Construction work for VCB metering room at ITI Bansi Banda,1.0,5880764.0,SHREE PAL ENTERPRISES,INR,"658,836.11",14-Apr-2026,"INR 658,836.11",90.0,ANIL VERMA,14-Apr-2026 10:33 AM,Bansi.pdf (365.00 KB),First Lowest,Anil Verma,Internal,ANIL VERMA PREM LAL RAKESH SAHU SARFRAZ ANSARI,ANIL VERMA,04-Apr-2026 01:42 PM,finsummary_2065828.pdf (364.92 KB),Technical,Technical,ANIL VERMA,19-Feb-2026 09:25 PM,technical_2065828.pdf,Anil Verma,Internal,Anil Verma Santosh Pandey Sanjeev Saxena Sunil Kumar Verma,ANIL VERMA,19-Feb-2026 09:58 PM,20-Feb-2026 11:00 AM,techsummary_2065828.pdf (841.53 KB),Finance,financial,ANIL VERMA,04-Apr-2026 01:24 PM,finance_2065828.pdf,BOQ Comparative Chart,AOC,EE Chitrakoot banda,Chilla road front of power house MIG 13 Indira nagar Banda,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,1244/EE/CKT/E-TENDER/2025-26,2026_UPRNS_1114200_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Construction work for VCB metering room at ITI Bansi Banda,Construction work for VCB metering room at ITI Bansi Banda,Please refer Tender documents. ,NA ,"6,58,902",Civil Works,NA ,Tender,90.0,90.0,Chitrakoot banda,210001.0,NA ,NA ,NA ,Chitrakoot banda,No ,No,10-Feb-2026 01:00 PM,18-Feb-2026 04:30 PM,10-Feb-2026 01:00 PM,18-Feb-2026 04:00 PM,NA ,NA ,10-Feb-2026 01:00 PM,18-Feb-2026 04:00 PM,20-Feb-2026 11:00 AM,"1,770",EE,Banda,No,"13,200",No,fixed,,EE,Banda,1,DD - Demand Draft,AOC
2.0,5880764.0,SHREE PAL ENTERPRISES,16-Feb-2026 06:06 PM,Accepted-AOC,Lowest,14-Apr-2026 10:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,AOC
3.0,5888571.0,Sri Surandra Singh,17-Feb-2026 07:57 PM,Rejected-Technical,Not correct,19-Feb-2026 09:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,AOC
