Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,23-Mar-2026 10:00 AM,FLOOD PROTECTION WORK BETWEEN KM. 4.650 TO KM. 5.220 OF PALIYA CHHAPRA BUND NEAR VILL. NARAYANPUR ON R/B OF GURRA RIVER IN DIST. DEORIA,FLOOD PROTECTION WORK BETWEEN KM. 4.650 TO KM. 5.220 OF PALIYA CHHAPRA BUND NEAR VILL. NARAYANPUR ON R/B OF GURRA RIVER IN DIST. DEORIA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,DEORIA,274001.0,GORAKHPUR ,SE GANDAK FLOOD CIRCLE GORAKHPUR ,07-Mar-2026 11:00 AM ,SE GANDAK FLOOD CIRCLE GORAKHPUR,No ,No,1,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"5,028",Nil,Nil,No,"7,35,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",04/SE/2025-26,2026_UPIDC_1122384_28,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SE GANDAK FLOOD CIRCLE GORAKHPUR,SE GANDAK FLOOD CIRCLE GORAKHPUR,AOC,1,5964148,M/S RAJENDRA CHAND,13-Mar-2026 02:28 PM,Rejected-Finance,ATTACHED,30-Mar-2026 08:58 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",2026_UPIDC_1122384_28,04/SE/2025-26,FLOOD PROTECTION WORK BETWEEN KM. 4.650 TO KM. 5.220 OF PALIYA CHHAPRA BUND NEAR VILL. NARAYANPUR ON R/B OF GURRA RIVER IN DIST. DEORIA,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,30-Mar-2026 08:58 AM,finsummary_2090002.pdf (660.76 KB),Finance,as uploaded,Kiran Pal Singh Verma,26-Mar-2026 06:39 PM,finance_2090002.pdf,BOQ Comparative Chart,1.0,5965181.0,M/S RAVINDRA SINGH,INR,"35,959,423.3",SE Gandak Flood Circle Gorakhpur,Internal,SE Drainage Circle Balia,Kiran Pal Singh Verma,21-Mar-2026 01:49 AM,23-Mar-2026 10:00 AM,techsummary_2090002.pdf (660.76 KB),Technical,as uploaded,Kiran Pal Singh Verma,21-Mar-2026 01:46 AM,technical_2090002.pdf,30-Mar-2026,"INR 35,959,423.3",90.0,Kiran Pal Singh Verma,22-Apr-2026 06:05 PM,aoc_28.pdf (410.00 KB),as uploaded,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5965181,M/S RAVINDRA SINGH,13-Mar-2026 12:31 PM,Accepted-AOC,as per uploaded,22-Apr-2026 06:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
