Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Evaluation Letter,DILIP KUMAR,13-Apr-2026 06:41 PM,finance_2106596.pdf,BOQ Comparative Chart,24-Apr-2026,"INR 882,359",45.0,DILIP KUMAR,24-Apr-2026 04:49 PM,692.pdf (818.00 KB),AOC for Acceptance No 692 date 15.04.206,1,6007968,Dixit Enterprises,25-Mar-2026 07:00 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 882359.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,24-Apr-2026 04:49 PM,1.0,6007968.0,Dixit Enterprises,INR,"882,359",Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1129312_2,507/E-Tender/2025-26 dt. 17.03.2026,Jawahar Bhawan south wing sthit vibhinn rooms evam common area me civil anurakshan ka karya,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,24-Apr-2026 04:27 PM,techsummary_2106596.pdf (2455.60 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,24-Apr-2026 04:35 PM,finsummary_2106596.pdf (2455.60 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,507/E-Tender/2025-26 dt. 17.03.2026,2026_PWDBL_1129312_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Jawahar Bhawan south wing sthit vibhinn rooms evam common area me civil anurakshan ka karya,Jawahar Bhawan south wing sthit vibhinn rooms evam common area me civil anurakshan ka karya,Please refer Tender documents. ,NA ,"8,90,000",Civil Works - Buildings,NA ,Tender,90.0,45.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,25-Mar-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,1.0,SBI Bank,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,24-Mar-2026 09:00 AM,30-Mar-2026 12:30 PM,24-Mar-2026 09:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 09:00 AM,30-Mar-2026 12:00 PM,860.0,Nil,Nil,No,"89,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,6008038,M.K ENTERPRISES,25-Mar-2026 07:26 PM,Rejected-Finance,Financial bid Rejected due to L2,24-Apr-2026 04:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
