Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
856.0,Nil,Nil,No,26-May-2026 05:40 PM,20-Feb-2026 12:30 PM,13-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,NA ,NA ,13-Feb-2026 12:00 PM,20-Feb-2026 12:00 PM,25-Feb-2026 05:40 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,1480_01/Mlay/KHERI/2025-26,2026_REDUP_1112037_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical PDF,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,Installation work of 4way semi-high mast lights at 12 locations in Assembly Constituency 142-Lakhimpur. Block Behjam,Installation work of 4way semi-high mast lights at 12 locations in Assembly Constituency 142-Lakhimpur. Block Behjam,Please Refer Tender Document ,NA ,"14,63,800",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,"30,000",No,fixed,,Nil,Nil,AOC,Technical,Recommended for Technical Evaluation,RaviShanker Srivastava,20-Feb-2026 04:07 PM,technical_2056271.pdf,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,03-Mar-2026 10:58 AM,finsummary_2056271.pdf (848.68 KB),Finance,Recommended for Financial Evaluation,RaviShanker Srivastava,25-Feb-2026 10:08 PM,finance_2056271.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,RaviShanker Srivastava,23-Feb-2026 11:18 AM,25-Feb-2026 12:00 PM,techsummary_2056271.pdf (260.51 KB),31-Mar-2026,"INR 1,454,180",60.0,Rajendra Nath Chaturvedi,30-Apr-2026 09:49 PM,AOC_1480_01.pdf (302.00 KB),1.0,5897527.0,ANANT CONSTRUCTION,INR,"1,454,180",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1112037_1,1480_01/Mlay/KHERI/2025-26,Installation work of 4way semi-high mast lights at 12 locations in Assembly Constituency 142-Lakhimpur. Block Behjam,1,5897527,ANANT CONSTRUCTION,19-Feb-2026 08:20 PM,Accepted-AOC,Accepted,30-Apr-2026 09:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5898000,RANJEET KUMAR VERMA CONTRACTOR,19-Feb-2026 08:24 PM,Rejected-Finance,2nd Lowest Bidder,03-Mar-2026 10:58 AM,AOC
