objectid,max,mean,count,sum
09-168-00865,0.0,0.0,671,0.0
09-200-01005,0.0,0.0,2971,0.0
09-177-00902,0.0,0.0,520,0.0
09-185-00940,0.0,0.0,217,0.0
09-190-00960,0.0,0.0,354,0.0
09-156-00814,0.0,0.0,930,0.0
09-191-00965,0.0,0.0,833,0.0
09-149-00781,0.0,0.0,662,0.0
09-188-00949,0.0,0.0,322,0.0
09-195-00988,0.0,0.0,508,0.0
09-190-00962,0.0,0.0,441,0.0
09-158-00829,0.0,0.0,604,0.0
09-754-00721,0.0,0.0,818,0.0
09-155-00813,0.0,0.0,1311,0.0
09-138-00732,0.0,0.0,549,0.0
09-168-00866,0.0,0.0,805,0.0
09-155-00809,0.0,0.0,893,0.0
09-142-00750,0.0,0.0,508,0.0
09-184-00932,0.0,0.0,477,0.0
09-197-00996,0.0,0.0,759,0.0
09-195-00991,0.0,0.0,640,0.0
09-187-00945,0.0,0.0,632,0.0
09-135-00720,0.0,0.0,511,0.0
09-136-00725,0.0,0.0,448,0.0
09-161-00840,0.0,0.0,459,0.0
09-132-00704,0.0,0.0,520,0.0
09-161-00838,0.0,0.0,590,0.0
09-159-00832,0.0,0.0,807,0.0
09-146-00769,0.0,0.0,566,0.0
09-147-00772,0.0,0.0,411,0.0
09-705-00741,0.0,0.0,438,0.0
09-140-00739,0.0,0.0,425,0.0
09-705-00740,0.0,0.0,603,0.0
09-144-00759,0.0,0.0,443,0.0
09-181-00924,0.0,0.0,550,0.0
09-152-00796,0.0,0.0,864,0.0
09-147-00773,0.0,0.0,752,0.0
09-161-00836,0.0,0.0,259,0.0
09-704-00706,0.0,0.0,607,0.0
09-146-00763,,,0,
09-136-00728,0.0,0.0,368,0.0
09-140-00738,0.0,0.0,422,0.0
09-135-00719,0.0,0.0,724,0.0
09-132-00703,0.0,0.0,814,0.0
09-152-00793,0.0,0.0,1179,0.0
09-136-00726,0.0,0.0,305,0.0
09-132-00705,0.0,0.0,446,0.0
09-144-00760,0.0,0.0,420,0.0
09-132-00702,0.0,0.0,737,0.0
09-136-00724,0.0,0.0,288,0.0
09-135-00717,0.0,0.0,516,0.0
09-152-00794,0.0,0.0,982,0.0
09-147-00771,0.0,0.0,360,0.0
09-185-00939,0.0,0.0,781,0.0
09-198-00997,0.0,0.0,320,0.0
09-185-00937,0.0,0.0,391,0.0
09-190-00963,0.0,0.0,317,0.0
09-163-00846,0.0,0.0,593,0.0
09-148-00777,0.0,0.0,1075,0.0
09-162-00841,0.0,0.0,1010,0.0
09-156-00818,0.0,0.0,565,0.0
09-134-00713,0.0,0.0,773,0.0
09-177-00906,0.0,0.0,506,0.0
09-155-00812,0.0,0.0,869,0.0
09-164-00848,0.0,0.0,750,0.0
09-149-00780,0.0,0.0,322,0.0
09-172-00877,0.0,0.0,1162,0.0
09-149-00779,0.0,0.0,865,0.0
09-133-00709,0.0,0.0,481,0.0
09-142-00746,0.0,0.0,547,0.0
09-191-00964,0.0,0.0,399,0.0
09-188-00948,0.0,0.0,321,0.0
09-174-00887,0.0,0.0,453,0.0
09-196-00994,0.0,0.0,1103,0.0
09-196-00993,0.0,0.0,583,0.0
09-754-00722,0.0,0.0,586,0.0
09-134-00716,0.0,0.0,746,0.0
09-169-00869,0.0,0.0,722,0.0
09-188-00951,0.0,0.0,338,0.0
09-145-00761,0.0,0.0,968,0.0
09-160-00833,0.0,0.0,787,0.0
09-199-01003,0.0,0.0,933,0.0
09-183-00929,0.0,0.0,940,0.0
09-141-00742,0.0,0.0,438,0.0
09-158-00827,0.0,0.0,387,0.0
09-149-00783,0.0,0.0,989,0.0
09-190-00959,0.0,0.0,844,0.0
09-163-00844,0.0,0.0,412,0.0
09-134-00715,0.0,0.0,771,0.0
09-137-00729,0.0,0.0,621,0.0
09-153-00802,0.0,0.0,1037,0.0
09-142-00749,0.0,0.0,491,0.0
09-184-00936,0.0,0.0,464,0.0
09-200-01006,0.0,0.0,2387,0.0
09-201-01008,0.0,0.0,1143,0.0
09-177-00905,0.0,0.0,442,0.0
09-150-00789,0.0,0.0,592,0.0
09-176-00896,0.0,0.0,674,0.0
09-172-00878,0.0,0.0,1476,0.0
09-166-00857,0.0,0.0,940,0.0
09-706-00913,0.0,0.0,534,0.0
09-141-00743,0.0,0.0,475,0.0
09-195-00989,0.0,0.0,611,0.0
09-186-00943,0.0,0.0,526,0.0
09-200-01004,0.0,0.0,756,0.0
09-164-00850,0.0,0.0,1000,0.0
09-198-00998,0.0,0.0,363,0.0
09-175-00893,0.0,0.0,673,0.0
09-176-00901,0.0,0.0,689,0.0
09-168-00864,0.0,0.0,963,0.0
09-155-00811,0.0,0.0,1443,0.0
09-185-00938,0.0,0.0,1143,0.0
09-156-00815,0.0,0.0,1023,0.0
09-137-00731,0.0,0.0,781,0.0
09-189-00956,0.0,0.0,695,0.0
09-184-00935,0.0,0.0,530,0.0
09-179-00916,0.0,0.0,474,0.0
09-195-00987,0.0,0.0,505,0.0
09-178-00909,0.0,0.0,466,0.0
09-165-00852,0.0,0.0,620,0.0
09-201-01009,0.0,0.0,480,0.0
09-133-00711,0.0,0.0,691,0.0
09-194-00984,0.0,0.0,634,0.0
09-141-00744,0.0,0.0,379,0.0
09-166-00860,0.0,0.0,1070,0.0
09-179-00918,0.0,0.0,554,0.0
09-180-00922,0.0,0.0,919,0.0
09-165-00853,0.0,0.0,1126,0.0
09-199-01001,0.0,0.0,1208,0.0
09-173-00880,0.0,0.0,303,0.0
09-158-00826,0.0,0.0,639,0.0
09-167-00862,0.0,0.0,1635,0.0
09-179-00917,0.0,0.0,497,0.0
09-157-00821,0.0,0.0,846,0.0
09-194-00983,0.0,0.0,733,0.0
09-165-00851,0.0,0.0,753,0.0
09-192-00972,0.0,0.0,431,0.0
09-145-00763,0.0,0.0,431,0.0
09-158-00823,0.0,0.0,652,0.0
09-187-00947,0.0,0.0,999,0.0
09-180-00920,0.0,0.0,817,0.0
09-169-00870,0.0,0.0,1104,0.0
09-148-00775,0.0,0.0,920,0.0
09-157-00819,0.0,0.0,440,0.0
09-174-00886,0.0,0.0,622,0.0
09-183-00931,0.0,0.0,658,0.0
09-194-00985,0.0,0.0,679,0.0
09-199-01002,0.0,0.0,777,0.0
09-145-00762,0.0,0.0,669,0.0
09-145-00764,0.0,0.0,988,0.0
09-171-00876,0.0,0.0,728,0.0
09-192-00973,0.0,0.0,474,0.0
09-168-00867,0.0,0.0,1079,0.0
09-166-00859,0.0,0.0,985,0.0
09-138-00733,0.0,0.0,981,0.0
09-138-00734,0.0,0.0,871,0.0
09-186-00941,0.0,0.0,443,0.0
09-191-00970,0.0,0.0,365,0.0
09-175-00894,0.0,0.0,751,0.0
09-177-00903,0.0,0.0,575,0.0
09-150-00785,0.0,0.0,484,0.0
09-199-01000,0.0,0.0,1039,0.0
09-157-00822,0.0,0.0,626,0.0
09-134-00715,0.0,0.0,496,0.0
09-178-00910,0.0,0.0,527,0.0
09-163-00845,0.0,0.0,759,0.0
09-178-00908,0.0,0.0,407,0.0
09-201-01007,0.0,0.0,596,0.0
09-153-00800,0.0,0.0,1214,0.0
09-166-00856,0.0,0.0,709,0.0
09-192-00974,0.0,0.0,352,0.0
09-195-00990,0.0,0.0,775,0.0
09-706-00912,0.0,0.0,505,0.0
09-179-06868,0.0,0.0,201,0.0
09-133-00708,0.0,0.0,969,0.0
09-134-00714,0.0,0.0,653,0.0
09-134-00712,0.0,0.0,837,0.0
09-180-00919,0.0,0.0,2042,0.0
09-170-00874,0.0,0.0,690,0.0
09-184-00933,0.0,0.0,586,0.0
09-187-00944,0.0,0.0,593,0.0
09-150-00788,0.0,0.0,526,0.0
09-175-00890,0.0,0.0,275,0.0
09-706-00914,0.0,0.0,542,0.0
09-137-00730,0.0,0.0,587,0.0
09-142-00748,0.0,0.0,308,0.0
