object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),max,mean,count,sum
09-168-00865,UTTAR PRADESH,Hamirpur,Rath,0.0,0.0,,149,9,865,229,205155.79393829318,913234181.4374133,0.5380142194747926,0.4483736262336172,665,298.16846144535543
09-200-01005,UTTAR PRADESH,Sonbhadra,Robertsganj,0.0,0.0,,184,9,1005,401,445254.9469209083,4053318549.476354,0.44772263963818554,0.3936000064022388,2968,1168.2048190018447
09-177-00902,UTTAR PRADESH,Ayodhya,Rudauli,0.0,0.0,,140,9,902,271,209118.57344945197,729430687.4382885,0.31068900775909425,0.2859507299050803,524,149.83818247026207
09-185-00940,UTTAR PRADESH,Basti,Rudhauli,0.0,0.0,,131,9,940,309,156884.64368858386,299577241.99954206,0.5439768978118896,0.4318288327515397,219,94.5705143725872
09-190-00960,UTTAR PRADESH,Deoria,Rudrapur,0.0,0.0,,137,9,960,336,182005.11169125108,494744766.6424772,0.5004814959049225,0.3640104222166539,360,131.0437519979954
09-156-00814,UTTAR PRADESH,Unnao,Safipur,0.0,0.0,,186,9,814,162,228574.1872318029,1295375395.8368642,0.42122774773836136,0.21935725173722115,931,204.2216013673529
09-191-00965,UTTAR PRADESH,Azamgarh,Sagri,0.0,0.0,,123,9,965,344,178631.42864025777,1143159943.6920924,0.43328007948398595,0.2626175333273339,825,216.65946499505046
09-149-00781,UTTAR PRADESH,Budaun,Sahaswan,0.0,0.0,,133,9,781,113,184964.21553694987,929648128.7763003,0.7162448978185654,0.5641806886779487,662,373.48761590480206
09-188-00949,UTTAR PRADESH,Gorakhpur,Sahjanwa,0.0,0.0,,148,9,949,324,238635.27826398992,436236920.0786699,0.5890155920028687,0.552204989715941,311,171.73575180165767
09-195-00988,UTTAR PRADESH,Ghazipur,Saidpur,0.0,0.0,,146,9,988,374,187377.96810139844,698144407.2972184,0.3145120248317719,0.22506597552325364,507,114.1084495902896
09-190-00962,UTTAR PRADESH,Deoria,Salempur,0.0,0.0,,137,9,962,341,200824.31794733848,606285228.0854445,0.5190530611991883,0.4643996562957217,436,202.47825014493466
09-158-00829,UTTAR PRADESH,Rae Bareli,Salon,0.0,0.0,,175,9,829,181,200426.7219061872,831017359.1248728,0.5005842647254467,0.3251026630832104,606,197.0122138284255
09-754-00721,UTTAR PRADESH,Sambhal,Sambhal,0.0,0.0,,659,9,721,33,234852.465973177,1158141565.1480427,0.44314864664077763,0.3803769966310764,821,312.2895142341137
