objectid,max,mean,count,sum
09-168-00865,1.2751785888671877e-05,8.600702441310741e-06,671,0.0057710713381195
09-200-01005,6.380100097656251e-05,3.508058717118414e-05,2971,0.104224424485588
09-177-00902,4.516461181640626e-07,2.3450856135441713e-08,520,1.2194445190429687e-05
09-185-00940,1.841659912109375e-05,1.6664671350997715e-05,217,0.0036162336831665
09-190-00960,0.0,0.0,354,0.0
09-156-00814,1.2896146087646484e-05,1.5510483441916847e-06,930,0.0014424749600982
09-191-00965,5.789074859619141e-06,2.663399713523105e-07,833,0.0002218611961364
09-149-00781,0.0,0.0,662,0.0
09-188-00949,0.0,0.0,322,0.0
09-195-00988,3.084765625e-05,2.2329573781021e-05,508,0.0113434234807586
09-190-00962,1.003558532714844e-05,2.95833581072403e-07,441,0.0001304626092529
09-158-00829,1.5902408447265625e-05,8.185696267639564e-06,604,0.0049441605456542
09-754-00721,2.894923095703125e-06,2.58348882623873e-07,818,0.0002113293859863
09-155-00813,0.0,0.0,1311,0.0
09-138-00732,0.0,0.0,549,0.0
09-168-00866,7.411011352539062e-06,3.554534877137368e-06,805,0.0028614005760955
09-155-00809,0.0,0.0,893,0.0
09-142-00750,5.198414993286133e-07,3.9909091483889603e-08,508,2.027381847381592e-05
09-184-00932,1.1239697265625e-06,7.0689919909591205e-09,477,3.3719091796875e-06
09-197-00996,3.492270141601563e-05,2.4066520815712348e-05,759,0.0182664892991256
09-195-00991,9.179530120849608e-05,1.4129520648121834e-05,640,0.0090428932147979
09-187-00945,0.0,0.0,632,0.0
09-135-00720,3.663264770507813e-06,1.7097394849922792e-06,511,0.000873676876831
09-136-00725,6.080912475585938e-06,3.759426343100411e-06,448,0.0016842230017089
09-161-00840,1.0822906494140626e-05,8.405421313449967e-06,459,0.0038580883828735
09-132-00704,3.2617000579833986e-07,7.338825130462647e-08,520,3.816189067840576e-05
09-161-00838,1.8866505126953125e-05,6.695039271467824e-06,590,0.003950073170166
09-159-00832,3.3621975097656254e-05,1.3789261802474806e-05,807,0.0111279342745971
09-146-00769,5.604248046875e-06,2.251593561610569e-06,566,0.0012744019558715
09-147-00772,9.958128051757811e-06,6.214586682470466e-06,411,0.0025541951264953
09-705-00741,0.0,0.0,438,0.0
09-140-00739,0.0,0.0,425,0.0
09-705-00740,0.0,0.0,603,0.0
09-144-00759,3.868490600585938e-06,1.1103858960670489e-06,443,0.0004919009519577
09-181-00924,1.5158889160156247e-05,4.819518493097478e-06,550,0.0026507351712036
09-152-00796,1.0968436279296876e-05,4.901800657201696e-07,864,0.0004235155767822
09-147-00773,5.959356689453125e-06,3.1487204206750747e-06,752,0.0023678377563476
09-161-00836,4.613654479980469e-06,2.740154027165593e-06,259,0.0007096998930358
09-704-00706,0.0,0.0,607,0.0
09-146-00763,,,0,
09-136-00728,3.663264770507813e-06,2.142418859730596e-06,368,0.0007884101403808
09-140-00738,0.0,0.0,422,0.0
09-135-00719,5.996744995117187e-06,3.5971062532709446e-06,724,0.0026043049273681
09-132-00703,4.390028381347656e-06,8.42400356686379e-07,814,0.0006857138903427
09-152-00793,2.077157958984375e-05,6.37770297839138e-06,1179,0.0075193118115234
09-136-00726,6.080912475585938e-06,3.838509023197362e-06,305,0.0011707452520751
09-132-00705,4.390028381347656e-06,3.235806297507522e-07,446,0.0001443169608688
09-144-00760,9.958128051757811e-06,5.994189046223958e-07,420,0.0002517559399414
09-132-00702,4.390028381347656e-06,2.9823130025566025e-06,737,0.0021979646828842
09-136-00724,5.996744995117187e-06,5.679620628356933e-06,288,0.0016357307409667
09-135-00717,5.996744995117187e-06,1.399421273164971e-06,516,0.0007221013769531
09-152-00794,0.0,0.0,982,0.0
09-147-00771,9.958128051757811e-06,8.986851214938693e-06,360,0.0032352664373779
09-185-00939,1.841659912109375e-05,3.158956972871944e-06,781,0.0024671453958129
09-198-00997,5.3526118164062494e-05,1.4207523668527605e-05,320,0.0045464075739288
09-185-00937,1.841659912109375e-05,1.6238869208996865e-05,391,0.0063493978607177
09-190-00963,7.819840698242188e-06,1.5047642983999165e-06,317,0.0004770102825927
09-163-00846,3.058380737304688e-06,1.134643781124842e-06,593,0.000672843762207
09-148-00777,1.8866505126953125e-05,1.3182099906602016e-05,1075,0.0141707573995971
09-162-00841,1.8866505126953125e-05,9.77304188530044e-06,1010,0.0098707723041534
09-156-00818,3.386262741088868e-06,2.6397519799966733e-06,565,0.0014914598686981
09-134-00713,0.0,0.0,773,0.0
09-177-00906,9.422722091674803e-06,7.441546321763351e-06,506,0.0037654224388122
09-155-00812,1.2896146087646484e-05,7.872842609682071e-06,869,0.0068415002278137
09-164-00848,1.2896146087646484e-05,4.496278819834392e-06,750,0.0033722091148757
09-149-00780,0.0,0.0,322,0.0
09-172-00877,1.1816933593750002e-05,2.464834334690272e-06,1162,0.00286413749691
09-149-00779,0.0,0.0,865,0.0
09-133-00709,0.0,0.0,481,0.0
09-142-00746,0.0,0.0,547,0.0
09-191-00964,0.0,0.0,399,0.0
09-188-00948,0.0,0.0,321,0.0
09-174-00887,5.1155312500000006e-05,4.5737168871814325e-05,453,0.0207189374989318
09-196-00994,5.426201171875e-05,3.296008483931679e-05,1103,0.0363549735777664
09-196-00993,9.179530120849608e-05,3.951894003761776e-05,583,0.0230395420419311
09-754-00722,0.0,0.0,586,0.0
09-134-00716,0.0,0.0,746,0.0
09-169-00869,1.2751785888671877e-05,1.989941039996795e-06,722,0.0014367374308776
09-188-00951,0.0,0.0,338,0.0
09-145-00761,0.0,0.0,968,0.0
09-160-00833,3.3621975097656254e-05,1.059325814272579e-05,787,0.0083368941583251
09-199-01003,5.426201171875e-05,4.070054393940034e-05,933,0.0379736074954605
09-183-00929,9.46768737792969e-06,4.463222455126174e-06,940,0.0041954291078186
09-141-00742,0.0,0.0,438,0.0
09-158-00827,2.0909794921875e-05,1.3097685076888529e-05,387,0.0050688041247558
09-149-00783,3.7624328613281254e-07,1.3276936992957692e-07,989,0.0001313089068603
09-190-00959,0.0,0.0,844,0.0
09-163-00844,7.799961700439454e-06,7.139553847822169e-07,412,0.0002941496185302
09-134-00715,2.6617507934570312e-06,1.0357006978432028e-08,771,7.985252380371094e-06
09-137-00729,0.0,0.0,621,0.0
09-153-00802,1.4342208251953126e-05,1.7513922053661737e-06,1037,0.0018161937169647
09-142-00749,5.198414993286133e-07,1.7998585516469298e-08,491,8.837305488586425e-06
09-184-00936,1.841659912109375e-05,1.741210599068938e-06,464,0.0008079217179679
09-200-01006,4.147200195312501e-05,3.016887211429259e-05,2387,0.0720130977368164
09-201-01008,2.828544921875e-06,6.335109589877926e-07,1143,0.000724103026123
09-177-00905,9.422722091674803e-06,2.9592800466615154e-06,442,0.0013080017806243
09-150-00789,0.0,0.0,592,0.0
