objectid,max,mean,count,sum
09-168-00865,1.0275720520019532e-05,2.2973625675434505e-06,671,0.0015415302828216
09-200-01005,0.0001040687481689,6.056860273670003e-05,2971,0.1799493187307357
09-177-00902,6.210643615722657e-06,6.116241926633395e-06,520,0.0031804458018493
09-185-00940,0.0001713088674926,0.0001654629738268,217,0.0359054653204345
09-190-00960,7.32070637512207e-05,1.3295409996981e-05,354,0.0047065751389312
09-156-00814,4.446244506835938e-05,3.079043830904397e-05,930,0.0286351076274108
09-191-00965,4.261790124893189e-05,6.1959524454389314e-06,833,0.0051612283870506
09-149-00781,0.0,0.0,662,0.0
09-188-00949,5.853657104492188e-05,1.4802304910221454e-05,322,0.0047663421810913
09-195-00988,8.172657892227173e-05,1.727951402371324e-05,508,0.0087779931240463
09-190-00962,7.32070637512207e-05,2.895008066501747e-05,441,0.0127669855732727
09-158-00829,1.996071395874024e-06,7.898361980362445e-07,604,0.0004770610636138
09-754-00721,0.0,0.0,818,0.0
09-155-00813,2.950453125e-05,1.416413571146042e-05,1311,0.0185691819177246
09-138-00732,0.0,0.0,549,0.0
09-168-00866,1.88545849609375e-05,5.372919017341566e-06,805,0.0043251998089599
09-155-00809,2.6798928527832032e-05,1.175531770575888e-05,893,0.0104974987112426
09-142-00750,5.153363418579102e-07,1.724550750311904e-08,508,8.760717811584473e-06
09-184-00932,8.663834213256836e-05,3.5994552014029005e-05,477,0.0171694013106918
09-197-00996,6.62956851196289e-05,4.688323282545892e-05,759,0.0355843737145233
09-195-00991,0.0001708521484375,8.978575359535219e-05,640,0.0574628823010254
09-187-00945,0.0,0.0,632,0.0
09-135-00720,4.3076370239257813e-07,2.6975417762353223e-08,511,1.3784438476562498e-05
09-136-00725,4.868082519531251e-05,1.2034109914132527e-05,448,0.0053912812415313
09-161-00840,6.072448730468751e-06,2.7883010851791484e-06,459,0.0012798301980972
09-132-00704,0.0,0.0,520,0.0
09-161-00838,2.782994384765625e-06,1.7782862424688823e-06,590,0.0010491888830566
09-159-00832,2.2690328979492186e-06,3.348012435894178e-07,807,0.0002701846035766
09-146-00769,1.4266602783203125e-05,7.262227953988334e-06,566,0.0041104210219573
09-147-00772,5.9424222946167e-06,9.061543915277562e-07,411,0.0003724294549179
09-705-00741,0.0,0.0,438,0.0
09-140-00739,0.0,0.0,425,0.0
09-705-00740,0.0,0.0,603,0.0
09-144-00759,2.3808197021484377e-06,8.06146626009629e-08,443,3.5712295532226566e-05
09-181-00924,6.023085510253906e-05,2.6575831250624224e-05,550,0.0146167071878433
09-152-00796,2.2690328979492186e-06,2.9005505703113694e-07,864,0.0002506075692749
09-147-00773,9.635948181152344e-07,6.374211112489092e-07,752,0.0004793406756591
09-161-00836,2.782994384765625e-06,6.76944580078125e-07,259,0.0001753286462402
09-704-00706,1.4505213623046875e-05,5.867766559732805e-07,607,0.0003561734301757
09-146-00763,,,0,
09-136-00728,3.9893901824951175e-06,2.5009512341540797e-06,368,0.0009203500541687
09-140-00738,0.0,0.0,422,0.0
09-135-00719,4.023530654907227e-05,1.4355855159338012e-06,724,0.001039363913536
09-132-00703,0.0,0.0,814,0.0
09-152-00793,4.747493389129639e-05,3.3196983526228245e-05,1179,0.0391392435774231
09-136-00726,1.7464826202392577e-05,1.2970886192947138e-06,305,0.0003956120288848
09-132-00705,0.0,0.0,446,0.0
09-144-00760,1.6907986450195316e-06,3.594845183236259e-07,420,0.0001509834976959
09-132-00702,0.0,0.0,737,0.0
09-136-00724,4.023530654907227e-05,6.7552454148398526e-06,288,0.0019455106794738
09-135-00717,4.023530654907227e-05,2.2884227771167604e-06,516,0.0011808261529922
09-152-00794,4.747493389129639e-05,5.465492137745781e-06,982,0.0053671132792663
09-147-00771,5.9424222946167e-06,9.770277603997128e-07,360,0.0003517299937438
09-185-00939,0.0001713088674926,7.6298535870248e-05,781,0.0595891565146636
09-198-00997,3.919024208068848e-05,1.075882049751282e-05,320,0.0034428225592041
