objectid,max,mean,count,sum
09-168-00865,2.0751610069274905e-05,1.5130180017042088e-05,671,0.0101523507914352
09-200-01005,1.0723494873046876e-05,2.712719479011631e-07,2971,0.0008059489572143
09-177-00902,2.4794451141357424e-06,5.719228469408476e-07,520,0.0002973998804092
09-185-00940,6.598200073242187e-06,1.5441759142897643e-06,217,0.0003350861734008
09-190-00960,1.8496031494140622e-05,1.2599522361108812e-06,354,0.0004460230915832
09-156-00814,3.7572410583496095e-05,1.5848788920740925e-05,930,0.014739373696289
09-191-00965,6.836239013671876e-06,1.0668800381480721e-07,833,8.887110717773439e-05
09-149-00781,2.351755645751953e-05,1.0082168138855533e-06,662,0.0006674395307922
09-188-00949,1.4416387939453126e-06,1.2446446730335307e-06,322,0.0004007755847167
09-195-00988,1.2027100830078126e-05,2.8322690269890737e-06,508,0.0014387926657104
09-190-00962,4.337603454589844e-05,7.123783312600756e-06,441,0.0031415884408569
09-158-00829,7.376643676757813e-06,3.7705537111396023e-06,604,0.0022774144415283
09-754-00721,1.3399082565307618e-05,8.121719388425497e-06,818,0.006643566459732
09-155-00813,6.285545043945313e-05,3.9216695016996265e-05,1311,0.0514130871672821
09-138-00732,0.0,0.0,549,0.0
09-168-00866,3.16008236694336e-05,1.639634712541474e-05,805,0.0131990594359588
09-155-00809,9.4040447845459e-05,3.618819795290273e-05,893,0.0323160607719421
09-142-00750,3.982621765136719e-05,1.707813152320742e-05,508,0.0086756908137893
09-184-00932,3.457738010406494e-05,7.501496678878178e-06,477,0.0035782139158248
09-197-00996,2.5578493652343752e-05,1.8814324840198865e-05,759,0.0142800725537109
09-195-00991,9.980774414062502e-05,2.973648435449601e-05,640,0.0190313499868774
09-187-00945,0.0,0.0,632,0.0
09-135-00720,1.9090669174194337e-05,4.983245298381888e-06,511,0.0025464383474731
09-136-00725,4.82787176513672e-05,1.542111677357129e-05,448,0.0069086603145599
09-161-00840,7.267930618286133e-05,2.59482242626614e-05,459,0.0119102349365615
09-132-00704,7.106894836425781e-06,3.454009323120117e-06,520,0.0017960848480224
09-161-00838,7.267930618286133e-05,2.5718035667031496e-05,590,0.0151736410435485
09-159-00832,6.754069274902345e-05,2.494339093757828e-05,807,0.0201293164866256
