objectid,max,mean,count,sum
09-168-00865,3.664245361328125e-05,1.5972379681378293e-05,671,0.0107174667662048
09-200-01005,1.1215848388671876e-05,3.006284138792816e-06,2971,0.0089316701763534
09-177-00902,5.456414001464844e-05,4.866859435565656e-05,520,0.0253076690649414
09-185-00940,2.160938720703125e-05,2.0636451624153944e-05,217,0.0044781100024414
09-190-00960,3.262969696044922e-05,2.5332825663938367e-05,354,0.0089678202850341
09-156-00814,1.0151680603027345e-05,3.509249159043835e-06,930,0.0032636017179107
09-191-00965,4.971643432617188e-05,1.4109102030567477e-05,833,0.0117528819914627
09-149-00781,9.7622470703125e-05,7.713189996448528e-05,662,0.0510613177764892
09-188-00949,4.21866845703125e-05,4.11341192589043e-05,322,0.0132451864013671
09-195-00988,1.7939677734375e-05,2.6135962130328805e-06,508,0.0013277068762207
09-190-00962,3.262969696044922e-05,1.7260459999897583e-05,441,0.0076118628599548
09-158-00829,0.0,0.0,604,0.0
09-754-00721,6.533962890625e-05,1.8122146270304263e-05,818,0.0148239156491088
09-155-00813,4.725731704711914e-05,1.4015098217484788e-05,1311,0.0183737937631225
09-138-00732,2.5936875915527346e-06,1.0245561490640833e-06,549,0.0005624813258361
09-168-00866,8.35610693359375e-05,1.5792710243177707e-05,805,0.012713131745758
09-155-00809,4.848474189758301e-05,3.866520728953876e-05,893,0.0345280301095581
09-142-00750,1.7139083213806153e-05,1.985397850922712e-06,508,0.0010085821082687
09-184-00932,3.968001914978028e-05,2.1111691609988428e-05,477,0.0100702768979644
09-197-00996,0.0,0.0,759,0.0
09-195-00991,1.0113821716308593e-05,1.073561159133911e-06,640,0.0006870791418457
09-187-00945,0.0,0.0,632,0.0
09-135-00720,7.39579483795166e-05,4.729519031248448e-05,511,0.0241678422496795
09-136-00725,5.2037068405151365e-05,3.532872187597411e-05,448,0.0158272674004364
09-161-00840,2.0111253890991213e-05,1.1156571254937998e-05,459,0.0051208662060165
09-132-00704,3.55048095703125e-05,1.4834923001069288e-05,520,0.007714159960556
09-161-00838,5.444010009765625e-06,2.952683395127119e-07,590,0.0001742083203125
09-159-00832,1.7333007888793946e-05,7.428620568787151e-06,807,0.0059948967990112
09-146-00769,3.5295737304687505e-05,2.9095968753423795e-05,566,0.0164683183144378
09-147-00772,3.5295737304687505e-05,9.099205527572448e-06,411,0.0037397734718322
09-705-00741,2.164331787109375e-05,6.381361726212176e-06,438,0.0027950364360809
09-140-00739,3.7953500747680662e-06,1.7860470940085022e-08,425,7.590700149536133e-06
09-705-00740,4.306033325195313e-06,8.497810376421928e-07,603,0.0005124179656982
09-144-00759,1.0597014160156251e-05,8.241190438195224e-06,443,0.0036508473641204
09-181-00924,3.470475273132325e-05,3.0457108196466618e-05,550,0.0167514095080566
09-152-00796,4.28178955078125e-05,1.5967288952933417e-05,864,0.0137957376553344
09-147-00773,7.3093115234375e-05,2.1291105381985927e-05,752,0.0160109112472534
09-161-00836,1.71832763671875e-06,5.97102267585666e-07,259,0.0001546494873046
09-704-00706,7.585037353515626e-05,5.541633479500133e-05,607,0.0336377152205658
09-146-00763,,,0,
09-136-00728,7.39579483795166e-05,2.580495071183081e-05,368,0.0094962218619537
09-140-00738,0.0,0.0,422,0.0
09-135-00719,0.000129401171875,6.975269981573958e-05,724,0.0505009546665954
09-132-00703,5.647557846069337e-05,4.994591603468912e-05,814,0.0406559756522369
09-152-00793,7.027548461914062e-05,4.171359137003659e-05,1179,0.0491803242252731
09-136-00726,7.71369492340088e-05,6.94584259821157e-05,305,0.0211848199245452
09-132-00705,5.647557846069337e-05,2.2034580964400624e-05,446,0.0098274231101226
09-144-00760,1.0597014160156251e-05,9.004757246108282e-06,420,0.0037819980433654
09-132-00702,5.550819412231446e-05,3.522557376421615e-05,737,0.0259612478642273
09-136-00724,0.000129401171875,7.712459651258258e-05,288,0.0222118837956237
09-135-00717,0.000129401171875,8.522154023473577e-05,516,0.0439743147611236
09-152-00794,4.613229316711426e-05,2.503320880536392e-05,982,0.0245826110468673
09-147-00771,3.5295737304687505e-05,3.886125530666776e-06,360,0.00139900519104
09-185-00939,3.314499755859375e-05,1.5139364499764924e-05,781,0.0118238436743164
09-198-00997,0.0,0.0,320,0.0
09-185-00937,2.103690185546875e-05,1.9521019942144603e-05,391,0.0076327187973785
09-190-00963,1.8854605941772465e-05,1.414034089578815e-05,317,0.0044824880639648
09-163-00846,3.384046630859375e-05,2.009182947477241e-05,593,0.01191445487854
09-148-00777,2.964616027832032e-05,9.073855468891944e-06,1075,0.0097543946290588
09-162-00841,2.6069212036132817e-05,1.0708716694746867e-05,1010,0.0108158038616943
09-156-00818,0.0001241194895935,0.0001040999162253,565,0.0588164526673126
09-134-00713,3.652783420562744e-05,1.639587144039889e-05,773,0.0126740086234283
09-177-00906,6.973193336486817e-05,3.228232487712453e-05,506,0.016334856387825
09-155-00812,6.139181648254395e-05,3.176870890012682e-05,869,0.0276070080342102
09-164-00848,2.462558349609375e-05,6.366845450642903e-06,750,0.0047751340879821
09-149-00780,9.7622470703125e-05,7.647004763158953e-05,322,0.0246233553373718
09-172-00877,0.0001241194895935,6.639839578612127e-05,1162,0.0771549359034729
09-149-00779,6.83161669921875e-05,6.29639325445539e-05,865,0.0544638016510391
09-133-00709,3.55048095703125e-05,6.726461381178635e-06,481,0.0032354279243469
09-142-00746,1.028030014038086e-06,4.43537629457017e-07,547,0.0002426150833129
09-191-00964,2.075714065551758e-05,2.024595168178243e-05,399,0.0080781347210311
09-188-00948,4.3901083984375e-05,4.114015264493282e-05,321,0.0132059889990234
09-174-00887,0.0,0.0,453,0.0
09-196-00994,3.938086318969727e-07,4.998477648737641e-09,1103,5.513320846557618e-06
09-196-00993,0.0,0.0,583,0.0
09-754-00722,6.83161669921875e-05,4.807211063736535e-05,586,0.028170256833496
09-134-00716,7.145467376708985e-05,3.863862198402671e-05,746,0.0288244120000839
09-169-00869,1.3904068603515626e-05,1.00378927045912e-06,722,0.0007247358532714
09-188-00951,4.6080000000000006e-05,3.595568866391154e-05,338,0.0121530227684021
09-145-00761,8.938564453125001e-06,5.75388580716346e-06,968,0.0055697614613342
09-160-00833,1.7333007888793946e-05,6.053028264900024e-06,787,0.0047637332444763
09-199-01003,0.0,0.0,933,0.0
09-183-00929,0.000110107302246,7.976799808920193e-05,940,0.0749819182038498
09-141-00742,3.7953500747680662e-06,4.939154206889949e-07,438,0.0002163349542617
09-158-00827,0.0,0.0,387,0.0
09-149-00783,4.5891927185058594e-05,2.614281044307204e-05,989,0.0258552395281982
09-190-00959,2.764800048828125e-05,2.098549806838917e-05,844,0.0177117603697204
09-163-00844,1.55513427734375e-05,1.337052837186647e-05,412,0.0055086576892089
09-134-00715,0.0001041698571777,5.927854363111205e-05,771,0.0457037571395873
09-137-00729,7.145467376708985e-05,1.8453499497860528e-05,621,0.0114596231881713
09-153-00802,9.6886064453125e-05,2.665211630858934e-05,1037,0.0276382446120071
09-142-00749,2.248822509765625e-05,6.190928188720205e-06,491,0.0030397457406616
09-184-00936,3.372177139282227e-05,2.81065211261552e-05,464,0.013041425802536
09-200-01006,1.1215848388671876e-05,3.682949311376668e-06,2387,0.0087912000062561
09-201-01008,7.3093115234375e-05,3.929104616874368e-05,1143,0.044909665770874
09-177-00905,6.973193336486817e-05,1.269565255229829e-05,442,0.0056114784281158
09-150-00789,3.589564666748047e-05,2.395017839483313e-05,592,0.0141785056097412
09-176-00896,7.196401931762696e-05,5.778443933820866e-05,674,0.0389467121139526
09-172-00878,2.2235046386718752e-05,1.0398565529097064e-05,1476,0.0153482827209472
09-166-00857,3.664245361328125e-05,1.7536846287504152e-05,940,0.0164846355102539
09-706-00913,5.456414001464844e-05,8.860742900719804e-06,534,0.0047316367089843
09-141-00743,3.7953500747680662e-06,9.826858383178714e-07,475,0.0004667757732009
09-195-00989,1.0482593688964844e-05,6.35509716414781e-07,611,0.0003882964367294
09-186-00943,4.21866845703125e-05,1.671908219478883e-05,526,0.0087942372344589
09-200-01004,1.5693679809570312e-06,4.473655297011925e-07,756,0.0003382083404541
09-164-00850,0.0001241194895935,5.256090490585327e-05,1000,0.0525609049058532
09-198-00998,0.0,0.0,363,0.0
09-175-00893,0.0,0.0,673,0.0
09-176-00901,5.294524047851563e-05,3.748177672188237e-05,689,0.0258249441613769
09-168-00864,4.902562744140625e-05,3.152101734197028e-05,963,0.0303547397003173
