Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
12-Feb-2026,"INR 1,448,199.79",90.0,Virendra Kumar Pandey,12-Feb-2026 06:31 PM,4.pdf (144.00 KB),1,5839925,KUSHINAGAR CONSTRUCTION CO,03-Feb-2026 11:22 AM,Accepted-AOC,L1,12-Feb-2026 06:32 PM,1.0,5839925.0,KUSHINAGAR CONSTRUCTION CO,INR,"1,448,199.79",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1110871_4,2014/RED Tender KUSHINAGAR,Kherwa Mata sthan Block Nebua Naurangiya me samudayik bhavan ka nirmaan karya.,Finance,Bid Opening Summary,Virendra Kumar Pandey,11-Feb-2026 08:40 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,11-Feb-2026 03:32 PM,11-Feb-2026 05:00 PM,techsummary_2051773.pdf (814.87 KB),Technical,Bid Opening Summary,Praveen Kumar,09-Feb-2026 02:58 PM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,11-Feb-2026 11:22 AM,finsummary_2051773.pdf (143.62 KB),AOC,"29,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,30-Jan-2026 03:00 PM,05-Feb-2026 03:00 PM,30-Jan-2026 03:00 PM,05-Feb-2026 12:00 PM,NA ,NA ,30-Jan-2026 03:00 PM,05-Feb-2026 12:00 PM,11-Feb-2026 05:00 PM,"2,336",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2014/RED Tender KUSHINAGAR,2026_REDUP_1110871_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Kherwa Mata sthan Block Nebua Naurangiya me samudayik bhavan ka nirmaan karya.,Kherwa Mata sthan Block Nebua Naurangiya me samudayik bhavan ka nirmaan karya.,Please refer Tender documents. ,NA ,"14,50,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,AOC
,,,,,,2,5840166,SANVI CONSTRUTION,03-Feb-2026 11:55 AM,Rejected-Finance,L2,11-Feb-2026 11:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
