Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"SANTOSH KUMAR SHRIVASTAVA, BDO SATISH KUMAR, JE RED, PINTOO RAM, ACCOUNTANT",Internal,"SANTOSH KUMAR SHRIVASTAVA, BDO SATISH KUMAR, JE RED, PINTOO RAM, ACCOUNTANT",SANTOSH KUMAR SRIVASTAVA,18-Feb-2026 11:33 AM,18-Feb-2026 12:00 PM,techsummary_2051537.pdf (583.99 KB),Finance,Bid Opening Summary,SANTOSH KUMAR SRIVASTAVA,18-Feb-2026 02:20 PM,,BOQ Comparative Chart,20-Feb-2026,"INR 854,487",90.0,SANTOSH KUMAR SRIVASTAVA,20-Feb-2026 04:01 PM,14.pdf (59.00 KB),AOC,1.0,5862765.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,11-Feb-2026 04:33 PM,Rejected-AOC,L2,20-Feb-2026 04:01 PM,1.0,5863139.0,OM ENTERPRISES,INR,"854,487",Technical,Bid Opening Summary,SANTOSH KUMAR SRIVASTAVA,12-Feb-2026 05:56 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Garwar,2026_RDUP_1110801_1,1225 Date 28-01-2026 Work No - 14,vikaas khand gadavaar ke saamudaayik svaasth kendr phephana ke okseejan plaant mein kamare ka nirmaan kaary evan intaraloking kaary.,"SANTOSH KUMAR SRIVASTAVA, BDO, SATISH KUMAR, JE RED, PINTOO RAM, ACCOUNTANT",Internal,"SANTOSH KUMAR SRIVASTAVA, BDO, SATISH KUMAR, JE RED, PINTOO RAM, ACCOUNTANT",SANTOSH KUMAR SRIVASTAVA,20-Feb-2026 03:21 PM,finsummary_2051537.pdf (583.99 KB),AOC,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Garwar,1225 Date 28-01-2026 Work No - 14,2026_RDUP_1110801_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"17,000",No,fixed,,BDO GARWAR,GARWAR,500.0,BDO GARWAR,GARWAR,No,30-Jan-2026 10:00 AM,12-Feb-2026 02:00 PM,30-Jan-2026 10:00 AM,12-Feb-2026 12:00 PM,NA ,NA ,30-Jan-2026 10:00 AM,12-Feb-2026 12:00 PM,18-Feb-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,DD - Demand Draft,BDO GARWAR,BDO OFFICE GARWAR,vikaas khand gadavaar ke saamudaayik svaasth kendr phephana ke okseejan plaant mein kamare ka nirmaan kaary evan intaraloking kaary.,vikaas khand gadavaar ke saamudaayik svaasth kendr phephana ke okseejan plaant mein kamare ka nirmaan kaary evan intaraloking kaary.,NIT ,NA ,"8,55,000",Civil Works,NA ,Tender,90.0,90.0,KP GARWAR,277121.0,NA ,NA ,NA ,BDO OFFICE GARWAR,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,2.0,5863805.0,MAA ENTERPRISES,12-Feb-2026 12:49 AM,Rejected-AOC,L3,20-Feb-2026 04:01 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3.0,5863139.0,OM ENTERPRISES,11-Feb-2026 06:47 PM,Accepted-AOC,L1,20-Feb-2026 04:01 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,AOC
