S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,RTGS - RTGS Payment,"1,298",Executive officer,Nagar Panchayat Kulpahar,No,04-Feb-2026 10:00 AM,11-Feb-2026 11:00 AM,04-Feb-2026 10:00 AM,10-Feb-2026 06:00 PM,NA ,NA ,04-Feb-2026 10:00 AM,10-Feb-2026 06:00 PM,12-Feb-2026 11:30 AM,Construction of an RCC drain from the badminton court culvert to Laxman Lekhpal house (Lohia Nagar Ward).,Construction of an RCC drain from the badminton court culvert to Laxman Lekhpal house (Lohia Nagar Ward).,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Executive officer Nagar Panchayat Kulpahar,210426.0,NA ,NA ,NA ,Executive officer Nagar Panchayat Kulpahar,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,14,500",No,fixed,,Executive officer,Nagar Panchayat Kulpahar,Directorate of Local Bodies UP||Nagar Panchayat Kulpahad Mahoba,411/Tender Notice/2025-26 DATED 03.02.2026,2026_DOLBU_1111726_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,Executive officer Nagar Panchayat Kulpahar,Executive officer Nagar Panchayat Kulpahar,AOC,EO,Internal,,Vinod Kumar,12-Feb-2026 12:57 PM,finsummary_2054988.pdf (178.60 KB),Technical,3 bid find and all admitted,Pravendra Kumar,12-Feb-2026 11:19 AM,,EO,Internal,,Pravendra Kumar,12-Feb-2026 11:26 AM,12-Feb-2026 11:30 AM,techsummary_2054988.pdf (178.63 KB),Finance,3 bid admi,Vinod Kumar,12-Feb-2026 12:37 PM,,BOQ Comparative Chart,1,5858452,MANMOHAN UPADHYAY THEKEDAR,10-Feb-2026 07:45 AM,Accepted-AOC,L1,12-Feb-2026 01:50 PM,Directorate of Local Bodies UP||Nagar Panchayat Kulpahad Mahoba,2026_DOLBU_1111726_1,411/Tender Notice/2025-26 DATED 03.02.2026,Construction of an RCC drain from the badminton court culvert to Laxman Lekhpal house (Lohia Nagar Ward).,1.0,5858452.0,MANMOHAN UPADHYAY THEKEDAR,INR,"1,139,979",12-Feb-2026,"INR 1,139,979",90.0,Vinod Kumar,12-Feb-2026 01:50 PM,1.pdf (422.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5858527,SHANVI CONSTRUCTION,10-Feb-2026 08:36 AM,Rejected-AOC,L2,12-Feb-2026 01:50 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5859850,SHRI KISHOR JU CONSTRUCTION,10-Feb-2026 03:18 PM,Rejected-AOC,L3,12-Feb-2026 01:50 PM,,,,,,,,,,,,,,,,AOC
