Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,6/PM12/UPPCL/25-26,2026_UPPRC_1112205_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"74,000",No,fixed,,Nil,Nil,"5,900",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TenderDocument,04-Feb-2026 11:12 AM,11-Feb-2026 04:00 PM,04-Feb-2026 05:00 PM,11-Feb-2026 03:00 PM,04-Feb-2026 05:00 PM ,11-Feb-2026 03:12 AM ,04-Feb-2026 05:00 PM,11-Feb-2026 03:00 PM,17-Feb-2026 04:00 PM,Project Manager Unit 12,129 K K Puri Awas Vikas Jhansi 284003,Renovation work of Upper Primary School Khajuri in Block Jalaun of District Jalaun under Smart School Program,Renovation work of Upper Primary School Khajuri in Block Jalaun of District Jalaun under Smart School Program,As per NIT ,NA ,"31,22,000",Civil Works,NA ,Tender,90.0,90.0,Jalaun,285123.0,NA ,NA ,NA ,O/O PM 12 Jhansi,No ,No,AOC,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,17-Feb-2026 03:47 PM,17-Feb-2026 04:00 PM,techsummary_2057025.pdf (1030.66 KB),Finance,Two Bids Admitted,PRAVEEN KUMAR SHARMA,20-Feb-2026 11:06 AM,finance_2057025.pdf,BOQ Comparative Chart,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,20-Feb-2026 11:34 AM,finsummary_2057025.pdf (1030.66 KB),Technical,Two Bids Admitted,PRAVEEN KUMAR SHARMA,17-Feb-2026 09:29 AM,technical_2057025.pdf,1,5860123,M/S SHRI KASHI CONTRACTORS,10-Feb-2026 10:55 PM,Accepted-AOC,Lowest Bidf,25-Feb-2026 04:16 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1112205_1,6/PM12/UPPCL/25-26,Renovation work of Upper Primary School Khajuri in Block Jalaun of District Jalaun under Smart School Program,1.0,5860123.0,M/S SHRI KASHI CONTRACTORS,INR,"3,102,915.99",25-Feb-2026,"INR 3,102,915.99",90.0,PRAVEEN KUMAR SHARMA,25-Feb-2026 04:15 PM,AOC.pdf (414.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5859845,SUNIL KUMAR SHIVHARE,10-Feb-2026 05:12 PM,Rejected-AOC,L2,25-Feb-2026 04:16 PM,,,,,,,,,,,,,,,,,AOC
