Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
EE Rajesh Rao,Internal,EE Rajendra Kumar AE A.Haq,Rajesh Rao,14-Feb-2026 12:26 AM,14-Feb-2026 09:00 AM,techsummary_2052347.pdf (302.14 KB),Technical,Responsive letter,Rajesh Rao,14-Feb-2026 12:23 AM,technical_2052347.pdf,27-Feb-2026,"INR 734,485.92",60.0,Rajesh Rao,27-Feb-2026 06:42 PM,KHARAUNA.pdf (291.00 KB),AOC,1,5850073,m/s sanjay kumar yadav,08-Feb-2026 11:01 AM,Accepted-AOC,A,27-Feb-2026 06:42 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 2, PWD Jaunpur",2026_CEUVZ_1111027_36,129/4A date 20.01.2026,"RO Kharauna link road, km 1, 2(100)",1.0,5850073.0,m/s sanjay kumar yadav,INR,"734,485.92",EE Rajesh Rao,Internal,EE Rajendra Kumar AE A.Haq,Rajesh Rao,20-Feb-2026 03:40 AM,finsummary_2052347.pdf (302.14 KB),Finance,l1,Rajesh Rao,20-Feb-2026 03:36 AM,finance_2052347.pdf,BOQ Comparative Chart,AOC,944.0,Nil,Nil,No,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 2, PWD Jaunpur",129/4A date 20.01.2026,2026_CEUVZ_1111027_36,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Doc,"RO Kharauna link road, km 1, 2(100)","RO Kharauna link road, km 1, 2(100)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,Jaunpur,222002.0,NA ,NA ,NA ,"E.E. Construction Division-2, P.W.D. Jaunpur",No ,No,"1,11,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,26-May-2026 11:44 AM,09-Feb-2026 12:30 PM,02-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,14-Feb-2026 09:00 AM,"E.E. Construction Division-2, P.W.D. Jaunpur","E.E. Construction Division-2, P.W.D. Jaunpur",AOC
,,,,,,,,,,,,,,,,,,,2,5854912,SHIV SHANKAR CONSTRUCTION,09-Feb-2026 07:36 AM,Rejected-Finance,not admitted,20-Feb-2026 03:40 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
