Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1104468_2,1030-2/E.E. BLY/E-Tender/BDN/2025-26 Dt. 07.01.2026,"Repair and Painting work at Boys Hostel Nekpur, Badaun",1.0,5824098.0,KOHINOOR CONSTRUCTION,INR,"909,065",1,5823513,JAIDURGA TRADERS,25-Jan-2026 06:22 PM,Rejected-Technical,"Disqualified, not fulfill as per NIT Conditions",04-Feb-2026 04:53 PM,05-Feb-2026,"INR 909,065",90.0,Charan Singh Arya,05-Feb-2026 04:04 PM,LOI2.pdf (907.00 KB),Contract Value Rs. 909065.00,Charan Singh Arya,Internal,"Charan Singh Arya, Satya Pal Singh, Bhaskar Mishra",Charan Singh Arya,05-Feb-2026 01:06 PM,finsummary_2044519.pdf (771.65 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,04-Feb-2026 04:43 PM,technical_2044519.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Satya Pal Singh, Bhaskar Mishra",Charan Singh Arya,04-Feb-2026 04:53 PM,04-Feb-2026 04:55 PM,techsummary_2044519.pdf (522.08 KB),Finance,Financial Bid Opening Summary,Charan Singh Arya,05-Feb-2026 12:56 PM,finance_2044519.pdf,BOQ Comparative Chart,AOC,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,1030-2/E.E. BLY/E-Tender/BDN/2025-26 Dt. 07.01.2026,2026_SCIDC_1104468_2,Yes,Open Tender,Item Rate,Works,3.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"Repair and Painting work at Boys Hostel Nekpur, Badaun","Repair and Painting work at Boys Hostel Nekpur, Badaun","Repair and Painting work at Boys Hostel Nekpur, Badaun ",NA ,"9,13,725",Civil Works - Others,Repair and Painting work at Boys Hostel Nekpur BDN ,Tender,90.0,90.0,Badaun,243601.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,1.0,Fee,.pdf,Fee and EMD,20-Jan-2026 12:00 PM,26-Jan-2026 02:00 PM,20-Jan-2026 12:00 PM,26-Jan-2026 01:00 PM,NA ,NA ,20-Jan-2026 12:00 PM,26-Jan-2026 01:00 PM,04-Feb-2026 04:55 PM,"1,062",EE UPSCIDCO,BADAUN,No,"18,300",No,fixed,,EE UPSCIDCO,BADAUN,AOC
,,,,,,,,,2,5824098,KOHINOOR CONSTRUCTION,26-Jan-2026 11:50 AM,Accepted-AOC,Ist Lowest Rate,05-Feb-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,Tender Notice and BOQ,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5824130,MAA SHARDA CONSTRUCTION COMPANY,26-Jan-2026 12:19 PM,Rejected-AOC,IInd Lowest Rate,05-Feb-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5824169,M/S BAJRANG CONSTRUCTION,26-Jan-2026 12:44 PM,Rejected-Technical,Disqualified,04-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
