EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"3,81,000",No,fixed,,UPSCIDCOLTD,Hardoi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,1160/SE(E)/LKO/Hardoi/25-26,2026_SCIDC_1110457_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Superintending Engineer (E),"UPSCIDCO LTD Lekhraj Market-1st, IIIrd floor Indira Nagar LKO","3,540",UPSCIDCOLTD,Hardoi,No,29-Jan-2026 09:00 AM,07-Feb-2026 02:00 PM,29-Jan-2026 09:00 AM,07-Feb-2026 12:00 PM,NA ,NA ,29-Jan-2026 09:00 AM,07-Feb-2026 12:00 PM,11-Feb-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,"Tender fee, EMD and Document",External Renovation work for Jai Prakash Narayan Sarvoday Chatiya Dhanwar at Shahabad Hardoi.,External Renovation work for Jai Prakash Narayan Sarvoday Chatiya Dhanwar at Shahabad Hardoi.,External Renovation work for Jai Prakash Narayan Sarvoday Chatiya Dhanwar at Shahabad Hardoi. ,NA ,,Electrical Works,NA ,Tender,90.0,270.0,Hardoi,241001.0,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO ","Lekhraj Market-1st, IIIrd floor Indira Nagar LKO ",02-Feb-2026 12:00 PM ,"Lekhraj Market-1st, IIIrd floor Indira Nagar LKO",No ,No,1,DD - Demand Draft,AOC,Technical,Attached,Ram Nayan,10-Feb-2026 08:01 PM,technical_2050761.pdf,Shri Sudhir Kumar,Internal,Attached,Ram Nayan,13-Feb-2026 06:39 PM,finsummary_2050761.pdf (657.30 KB),Finance,Attached,Ram Nayan,13-Feb-2026 06:22 PM,finance_2050761.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Ram Nayan,10-Feb-2026 08:12 PM,11-Feb-2026 10:00 AM,techsummary_2050761.pdf (601.75 KB),17-Feb-2026,"INR 19,001,345.98",270.0,Ram Nayan,21-Feb-2026 03:57 PM,Karyadesh.pdf (1193.00 KB),Attached,1.0,5844749.0,SABRI SAFETY SOLUTION,05-Feb-2026 02:40 PM,Accepted-AOC,Lowest Rate Accepted,21-Feb-2026 03:57 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,2026_SCIDC_1110457_1,1160/SE(E)/LKO/Hardoi/25-26,External Renovation work for Jai Prakash Narayan Sarvoday Chatiya Dhanwar at Shahabad Hardoi.,1.0,5844749.0,SABRI SAFETY SOLUTION,INR,"19,001,345.98",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5845745.0,SANJAY ELECTRIC COMPANY,05-Feb-2026 09:49 PM,Rejected-Finance,Quoted Amount Rate in High,13-Feb-2026 06:39 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
