EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"9,700",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1061/RED/Etender(28)/2025-26, Dt. 08.01.2026",2026_REDUP_1107121_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,19-Jan-2026 12:00 PM,24-Jan-2026 12:30 PM,19-Jan-2026 12:00 PM,24-Jan-2026 12:00 PM,NA ,NA ,19-Jan-2026 12:00 PM,24-Jan-2026 12:00 PM,29-Jan-2026 12:00 PM,692.0,Nil,Nil,No,1.0,SBI Bank,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",Vikas Khand Kaisarganj ke antargat Gram Panchayat Bhakrauli Mungeshpur ke majra Bambheewa me purane tubewell se Brij Bhoosan Vishvakarma ke ghar ke paas tak interlocking nirman karay_03,Vikas Khand Kaisarganj ke antargat Gram Panchayat Bhakrauli Mungeshpur ke majra Bambheewa me purane tubewell se Brij Bhoosan Vishvakarma ke ghar ke paas tak interlocking nirman karay_03,Please refer Tender documents. ,NA ,"4,85,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,AOC,Technical,Technical bid open,Sujit Kumar Sinha,26-Jan-2026 02:32 PM,,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,29-Jan-2026 04:35 PM,finsummary_2042898.pdf (43.97 KB),Finance,Financial bid open,Sujit Kumar Sinha,29-Jan-2026 02:36 PM,finance_2042898.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,28-Jan-2026 04:15 PM,29-Jan-2026 12:00 PM,techsummary_2042898.pdf (431.11 KB),05-Feb-2026,"INR 571,211.87",180.0,Sujit Kumar Sinha,18-Feb-2026 03:19 PM,1061_3.pdf (47.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1107121_3,"1061/RED/Etender(28)/2025-26, Dt. 08.01.2026",Vikas Khand Kaisarganj ke antargat Gram Panchayat Bhakrauli Mungeshpur ke majra Bambheewa me purane tubewell se Brij Bhoosan Vishvakarma ke ghar ke paas tak interlocking nirman karay_03,1.0,5817955.0,Rajeev Kumar Verma,INR,"571,211.87",1,5817955,Rajeev Kumar Verma,21-Jan-2026 11:22 AM,Accepted-AOC,AOC,18-Feb-2026 03:19 PM,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5818832,VIRENDRA KUMAR,22-Jan-2026 12:18 PM,Rejected-Finance,High,29-Jan-2026 04:35 PM,AOC
