S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
1.0,5812463.0,S S CONSTRUCTION COMPANY,INR,"1,436,899","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1104403_5,05/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 13.000 OF BAGARPUR DY UNDER M.G.C. PROJECT STAGE - II IN DIST AMROHA,1,5812872,Anandeshwar Construction,18-Jan-2026 10:56 PM,Rejected-Technical,reject,20-Jan-2026 04:00 PM,02-Feb-2026,"INR 1,436,899",28.0,SYED SHAHNAWAZ ALI KIRMANI,07-Feb-2026 01:17 PM,l03.pdf (1061.00 KB),aoc,S.S.A. KIRMANI,Internal,M.K EE13,SYED SHAHNAWAZ ALI KIRMANI,20-Jan-2026 04:00 PM,21-Jan-2026 03:00 PM,techsummary_2040399.pdf (672.35 KB),Finance,finanal,SYED SHAHNAWAZ ALI KIRMANI,28-Jan-2026 04:24 PM,,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,28-Jan-2026 05:23 PM,finsummary_2040399.pdf (672.35 KB),Technical,tac.,SYED SHAHNAWAZ ALI KIRMANI,20-Jan-2026 03:34 PM,technical_2040399.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,tacnical,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",05/EE/25-26,2026_UPIDC_1104403_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,CONSTRUCTION OF V.R.B. AT KM 13.000 OF BAGARPUR DY UNDER M.G.C. PROJECT STAGE - II IN DIST AMROHA,CONSTRUCTION OF V.R.B. AT KM 13.000 OF BAGARPUR DY UNDER M.G.C. PROJECT STAGE - II IN DIST AMROHA,Please refer Tender documents. ,NA ,"18,50,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244242.0,NA ,NA ,NA ,EEMGCCD4AMROHA,No ,No,EE,EEMGCCD4AMROHA,854.0,Nil,Nil,No,"37,000",No,percentage,2.0%,Nil,Nil,13-Jan-2026 11:15 AM,19-Jan-2026 10:00 AM,13-Jan-2026 12:40 PM,19-Jan-2026 09:00 AM,NA ,NA ,13-Jan-2026 11:15 AM,19-Jan-2026 09:00 AM,26-May-2026 11:15 AM,1.0,SBI Bank,AOC
,,,,,,,,,2,5809459,M A CONTRACTOR,16-Jan-2026 03:18 PM,Rejected-Finance,REJECT,28-Jan-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,finical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5812845,M/S MUBARIK CONTRACTOR,18-Jan-2026 11:22 PM,Rejected-Finance,REJECT,28-Jan-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5812391,PIYUSH CONTRACTORS,19-Jan-2026 08:33 AM,Rejected-Finance,REJECT,28-Jan-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5812463,S S CONSTRUCTION COMPANY,18-Jan-2026 06:22 PM,Accepted-AOC,aoc,07-Feb-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5812363,THE SWAMIKA CO-OP L & C,18-Jan-2026 06:21 PM,Rejected-Technical,reject,20-Jan-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
