Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,030/E.E./BJR/NIDHI/2025-26 Dt. 09-01-2026,2026_SCIDC_1104949_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,"E.E., UPSCIDCO, BIJNOR","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD","Construction work of 23.00 meter CC road from Shri Naresh Singh former Pradhan (place of worship) towards Rustampur Fandedi Road in village Chak (Rustampur), BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)","Construction work of 23.00 meter CC road from Shri Naresh Singh former Pradhan (place of worship) towards Rustampur Fandedi Road in village Chak (Rustampur), BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)",Please refer Tender documents. ,NA ,"1,58,119",Civil Works - Roads,NA ,Tender,60.0,60.0,BIJNOR,246725.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"4,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,09-Jan-2026 02:00 PM,16-Jan-2026 11:00 AM,09-Jan-2026 02:00 PM,16-Jan-2026 10:00 AM,NA ,NA ,09-Jan-2026 02:00 PM,16-Jan-2026 10:00 AM,17-Jan-2026 02:35 PM,531.0,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,1,Fee,.pdf,FEE,1.0,FDR - Fixed Deposit,AOC,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,17-Jan-2026 05:36 PM,finsummary_2038699.pdf (690.39 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,17-Jan-2026 02:23 PM,,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,17-Jan-2026 02:31 PM,17-Jan-2026 02:35 PM,techsummary_2038699.pdf (996.33 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,17-Jan-2026 05:27 PM,,BOQ Comparative Chart,1.0,5798010.0,MOHD USMAN,11-Jan-2026 10:05 AM,Accepted-AOC,AMOUNT IS LOWEST,06-Feb-2026 02:05 PM,1.0,5798010.0,MOHD USMAN,INR,"158,071.56",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2026_SCIDC_1104949_1,030/E.E./BJR/NIDHI/2025-26 Dt. 09-01-2026,"Construction work of 23.00 meter CC road from Shri Naresh Singh former Pradhan (place of worship) towards Rustampur Fandedi Road in village Chak (Rustampur), BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)",19-Jan-2026,"INR 158,071.56",60.0,Avdhesh kumar Verma,06-Feb-2026 02:05 PM,30NIT45WO.pdf (264.00 KB),LOI OF WORK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PreQual/Technical,.pdf,TENDER NOTICE,2.0,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5802486.0,SAMEER ENTERPRISES,13-Jan-2026 08:01 PM,Rejected-Finance,AMOUNT IS HIGH,17-Jan-2026 05:36 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Finance,.xls,PRICE BID,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
