Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
04-Feb-2026 04:30 PM,10-Feb-2026 11:00 AM,04-Feb-2026 04:30 PM,10-Feb-2026 10:00 AM,NA ,NA ,04-Feb-2026 04:30 PM,10-Feb-2026 10:00 AM,10-Feb-2026 05:00 PM,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",1.0,RTGS - RTGS Payment,"Under Vidhayak Nidhi Yojna (Shri Kapil Dev Agarwal ji, MLA) Construction of C.C. Road and Drain work from Isliamia College side to Sunny Batra house at Arya Samaj Road District- Muzaffarnagar","Under Vidhayak Nidhi Yojna (Shri Kapil Dev Agarwal ji, MLA) Construction of C.C. Road and Drain work from Isliamia College side to Sunny Batra house at Arya Samaj Road District- Muzaffarnagar",Please refer Tender documents. ,NA ,"5,09,314",Civil Works,NA ,Tender,90.0,90.0,District Muzaffarnagar,251001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,146/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1112407_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"10,500",No,fixed,,UPSCIDCO,MUZAFFARNAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,062",UPSCIDCO,MUZAFFARNAGAR,No,AOC,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,12-Feb-2026 12:18 PM,finance_2057410.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,10-Feb-2026 04:04 PM,10-Feb-2026 05:00 PM,techsummary_2057410.pdf (356.75 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,10-Feb-2026 04:03 PM,technical_2057410.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,12-Feb-2026 12:20 PM,finsummary_2057410.pdf (356.75 KB),19-Feb-2026,"INR 509,083",90.0,Vinod Kumar Kardam,12-Feb-2026 12:22 PM,aoc.pdf (810.00 KB),AWARD OF CONTRACT for Construction of C.C. Road and Drain work from Isliamia College side to Sunny Batra house at Arya Samaj Road District- Muzaffarnagar,1,5856874,Rama Shyama Constructions,09-Feb-2026 11:17 AM,Accepted-AOC,Being L1,12-Feb-2026 12:22 PM,1.0,5856874.0,Rama Shyama Constructions,INR,"509,083",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1112407_1,146/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Kapil Dev Agarwal ji, MLA) Construction of C.C. Road and Drain work from Isliamia College side to Sunny Batra house at Arya Samaj Road District- Muzaffarnagar",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5857987,SUDHESH KUMAR,09-Feb-2026 09:38 PM,Rejected-Finance,Being L2,12-Feb-2026 12:20 PM,,,,,,,,,,AOC
