Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,General repair and Renwal work along with general repair of Hasanpura to Nasirpur link road,General repair and Renwal work along with general repair of Hasanpura to Nasirpur link road,Please refer Tender documents. ,NA ,"11,50,000",Civil Works,NA ,Tender,90.0,60.0,GHAZIPUR,233001.0,NA ,NA ,NA ,GHAZIPUR,No ,No,"1,15,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,CD1 PWD GHAZIPUR,854.0,Nil,Nil,No,1.0,SBI Bank,31-Jan-2026 09:00 AM,06-Feb-2026 12:30 PM,31-Jan-2026 09:00 AM,06-Feb-2026 12:00 PM,NA ,NA ,31-Jan-2026 09:00 AM,06-Feb-2026 12:00 PM,16-Feb-2026 03:45 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",Ref No 157/10A Date 17.01.2026,2026_CEUVZ_1110594_66,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5842198.0,M/S TRIBHUWAN CONSTRUCTION AND SUPPLIERS,INR,"790,712.53",SK,Internal,,Santosh Kumar,27-Feb-2026 11:25 AM,finsummary_2052237.pdf (290.41 KB),Finance,open,Santosh Kumar,17-Feb-2026 01:51 PM,,BOQ Comparative Chart,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 1, PWD Ghazipur",2026_CEUVZ_1110594_66,Ref No 157/10A Date 17.01.2026,General repair and Renwal work along with general repair of Hasanpura to Nasirpur link road,1,5844099,M/S SAUMYA CONSTRUCTION,05-Feb-2026 11:45 AM,Rejected-Finance,L2,27-Feb-2026 11:25 AM,27-Feb-2026,"INR 790,712.53",60.0,Santosh Kumar,27-Feb-2026 11:29 AM,LLLL.pdf (290.00 KB),Technical,open,Santosh Kumar,09-Feb-2026 02:45 PM,,SK,Internal,,Santosh Kumar,16-Feb-2026 03:42 PM,16-Feb-2026 03:45 PM,techsummary_2052237.pdf (2348.02 KB),AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5842198,M/S TRIBHUWAN CONSTRUCTION AND SUPPLIERS,05-Feb-2026 01:49 PM,Accepted-AOC,L1,27-Feb-2026 11:29 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5845993,RR CONSTRUCTION AND SERVICE,06-Feb-2026 01:52 AM,Rejected-Finance,L3,27-Feb-2026 11:25 AM,,,,,,,,,,,,,,,,,,,AOC
