S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,EE cd3 Pwd gzp,offfice of ee cd3 pwd gzp,02-Feb-2026 12:00 PM,09-Feb-2026 12:30 PM,02-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,17-Feb-2026 05:30 PM,1,Fee/PreQual/Technical,.pdf,Technical,854.0,Nil,Nil,No,"1,24,000",Yes,fixed,,Nil,Nil,Renewal of Miranpur to sobiyatpur chauhan basti link road,Renewal of Miranpur to sobiyatpur chauhan basti link road,Please refer Tender documents. ,NA ,"12,40,000",Civil Works,NA ,Tender,90.0,60.0,ghaziur,233001.0,NA ,NA ,NA ,offfice of ee cd3 pwd gzp,No ,No,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 3, PWD Ghazipur",124/10A dt 17-01-2026,2026_CEUVZ_1110973_58,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,1,5850429,AJAY ENTERPRISES,09-Feb-2026 10:34 AM,Rejected-Finance,L2,26-Feb-2026 09:24 AM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division - 3, PWD Ghazipur",2026_CEUVZ_1110973_58,124/10A dt 17-01-2026,Renewal of Miranpur to sobiyatpur chauhan basti link road,1.0,5855395.0,OM SAI ENTERPRISES,INR,"1,163,552.64",Kiran Pal,Internal,,Kiran Pal,26-Feb-2026 09:24 AM,finsummary_2053149.pdf (190.61 KB),Finance,Admitted,Kiran Pal,26-Feb-2026 09:22 AM,finance_2053149.pdf,BOQ Comparative Chart,Technical,Admitted,Kiran Pal,17-Feb-2026 11:47 AM,,27-Feb-2026,"INR 1,163,552.64",60.0,Kiran Pal,27-Feb-2026 02:16 PM,58_.pdf (191.00 KB),Kiran Pal,Internal,,Kiran Pal,17-Feb-2026 04:55 PM,17-Feb-2026 05:30 PM,techsummary_2053149.pdf (2377.43 KB),AOC
,,,,,,,,,,,,,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5855395,OM SAI ENTERPRISES,09-Feb-2026 10:48 AM,Accepted-AOC,L1,27-Feb-2026 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
