Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Road upgradation work and drain construction work,Road upgradation work and drain construction work,Road upgradation work and drain construction work ,NA ,"14,38,739",Civil Works,NA ,Tender,90.0,90.0,Atrauli,202280.0,NA ,NA ,NA ,NPP Atrauli,No ,No,"28,775",No,fixed,,EO,NPP Atrauli,"1,698",EO,NPP Atrauli,No,EO,NPP Atrauli,1.0,Change of Date,Date,,Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,1479-08/2025-26/04-02-2026,2026_DOLBU_1112146_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,04-Feb-2026 11:00 AM,20-Feb-2026 11:00 AM,04-Feb-2026 11:00 AM,18-Feb-2026 05:00 PM,04-Feb-2026 11:00 AM ,18-Feb-2026 05:00 PM ,04-Feb-2026 11:00 AM,18-Feb-2026 05:00 PM,23-Feb-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,fee,1,DD - Demand Draft,AOC,Amita Varun,Internal,EO Amita Varun Rohit Shukla JE Rajkumar verma Account in charge,Rohit Shukla,21-Feb-2026 09:25 PM,23-Feb-2026 10:00 AM,techsummary_2056778.pdf (64.60 KB),Finance,three bid accepted in this process,Rohit Shukla,24-Feb-2026 11:08 PM,finance_2056778.pdf,BOQ Comparative Chart,Amita varun,Internal,Amita Varun EO Rohit Shukla JE Rajkumar Verma Account Incharge,Rohit Shukla,25-Feb-2026 12:07 AM,finsummary_2056778.pdf (64.91 KB),Technical,three bidder participated in this tender,Rohit Shukla,21-Feb-2026 08:04 PM,technical_2056778.pdf,1,5862107,Amit Infratech,11-Feb-2026 01:26 PM,Rejected-AOC,L2,25-Feb-2026 11:33 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,2026_DOLBU_1112146_1,1479-08/2025-26/04-02-2026,Road upgradation work and drain construction work,1.0,5861109.0,M.S TRADERS,INR,"1,435,861",25-Feb-2026,"INR 1,435,861",180.0,Rohit Shukla,25-Feb-2026 01:21 AM,8.pdf (55.00 KB),this tender issue to MS Traders according of lowest price,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,change TB,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TB,2,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5860882,M/S NAUBAT SINGH THEKEDAR,11-Feb-2026 03:18 AM,Rejected-AOC,L3,25-Feb-2026 01:21 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,3,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5861109,M.S TRADERS,11-Feb-2026 01:03 AM,Accepted-AOC,L1,25-Feb-2026 01:21 AM,,,,,,,,,,,,,,,,,AOC
