Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
18-Feb-2026,"INR 1,090,307",90.0,Ramesh Bahadur Shahi,18-Feb-2026 05:04 PM,5Bhuiura.pdf (918.00 KB),M/s Jai Construction Found L1,1,5823116,AKANKSHA ASSOCIATES,25-Jan-2026 01:02 PM,Rejected-Finance,L2,13-Feb-2026 03:32 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1107989_1,2032 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 20-01-2026,Construction of CC Road work at Prathamik Vidhalaya Bhiura Se Jamuna Prasad Gautam Ke Ghar tak Bandha Tak Block Saunghat Dubauliya Distt Basti. (Sansad Nidhi Basti),1.0,5823336.0,M/S JAI CONSTRUCTION,INR,"1,090,307",Technical,M/s AKANKSHA ASSOCIATES and M/S JAI CONSTRUCTION Found,Ramesh Bahadur Shahi,10-Feb-2026 07:26 PM,technical_2045144.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attachat,Ramesh Bahadur Shahi,13-Feb-2026 03:32 PM,finsummary_2045144.pdf (702.00 KB),Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,13-Feb-2026 03:29 PM,finance_2045144.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,10-Feb-2026 07:28 PM,11-Feb-2026 09:00 AM,techsummary_2045144.pdf (334.36 KB),AOC,Construction of CC Road work at Prathamik Vidhalaya Bhiura Se Jamuna Prasad Gautam Ke Ghar tak Bandha Tak Block Saunghat Dubauliya Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Prathamik Vidhalaya Bhiura Se Jamuna Prasad Gautam Ke Ghar tak Bandha Tak Block Saunghat Dubauliya Distt Basti. (Sansad Nidhi Basti),AS Given in NIT ,NA ,"10,90,526",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",24-Jan-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,"1,652",UPSCIDCO,BASTI,No,21-Jan-2026 11:18 AM,28-Jan-2026 02:00 PM,21-Jan-2026 09:00 AM,28-Jan-2026 01:00 PM,21-Jan-2026 09:00 AM ,28-Jan-2026 11:18 AM ,21-Jan-2026 09:00 AM,28-Jan-2026 01:00 PM,11-Feb-2026 09:00 AM,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti","22,000",No,fixed,,UPSCIDCO,BASTI,1,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2032 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 20-01-2026,2026_SCIDC_1107989_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2,5823336,M/S JAI CONSTRUCTION,25-Jan-2026 03:51 PM,Accepted-AOC,L1,18-Feb-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC
