Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Brindavan Lal Gautam,Internal,kiran pal,Brindavan Lal Gautam,11-Feb-2026 08:36 AM,11-Feb-2026 09:00 AM,techsummary_2045607.pdf (2436.01 KB),Technical,admitted,Brindavan Lal Gautam,10-Feb-2026 06:05 PM,,27-Feb-2026,"INR 1,613,621.76",30.0,Brindavan Lal Gautam,27-Feb-2026 09:06 PM,Nayakdeeh.pdf (172.00 KB),bond,1,5838400,M/S DEEPAK ENTERPRISES,03-Feb-2026 03:41 PM,Accepted-AOC,accept,27-Feb-2026 09:06 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Provincial Division, PWD Ghazipur",2026_CEUVZ_1107770_28,212/10 Lekha dt. 19.01.2026,Renovation work with general repairs on the connecting road from Maudha Nayakdih to Soniapar,1.0,5838400.0,M/S DEEPAK ENTERPRISES,INR,"1,613,621.76",Finance,accept,Brindavan Lal Gautam,21-Feb-2026 11:15 AM,,BOQ Comparative Chart,BRINDAVAN LAL GAUTAM,Internal,kiran pal,Brindavan Lal Gautam,21-Feb-2026 11:21 AM,finsummary_2045607.pdf (24.91 KB),AOC,1,Fee/PreQual/Technical,.pdf,tech,30-Jan-2026 12:00 PM,05-Feb-2026 12:30 PM,30-Jan-2026 12:00 PM,05-Feb-2026 12:00 PM,NA ,NA ,30-Jan-2026 12:00 PM,05-Feb-2026 12:00 PM,11-Feb-2026 09:00 AM,944.0,Nil,Nil,No,"2,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,Renovation work with general repairs on the connecting road from Maudha Nayakdih to Soniapar,Renovation work with general repairs on the connecting road from Maudha Nayakdih to Soniapar,Please refer Tender documents. ,NA ,"20,00,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Ghazipur,233001.0,NA ,NA ,NA ,EE PD GHAZIPUR,No ,No,Executive Engineer,EE PD GHAZIPUR,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Provincial Division, PWD Ghazipur",212/10 Lekha dt. 19.01.2026,2026_CEUVZ_1107770_28,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,5838469,RIYA CONSTRUCTION,04-Feb-2026 12:51 AM,Rejected-Finance,Not Qualified AOC,21-Feb-2026 11:21 AM,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
