EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,52,451",No,fixed,,NP,PISAWA,Const. of Sitting Tin shade at samsan in Nagar Panchayat Pisawa.,Const. of Sitting Tin shade at samsan in Nagar Panchayat Pisawa.,Please refer Tender documents. ,NA ,"15,24,519",Civil Works,NA ,Tender,30.0,30.0,Const. of Sitting Tin shade at samsan in Nagar Pan,202155.0,NA ,NA ,NA ,"N.P. PISAWA, ALIGARH",No ,No,Directorate of Local Bodies UP||Nagar Panchayat Pisawa Aligarh,338/NPP/E-TENDER/2025-26,2026_DOLBU_1106487_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,16-Jan-2026 02:00 PM,06-Feb-2026 01:00 PM,16-Jan-2026 02:00 PM,05-Feb-2026 02:00 PM,NA ,NA ,16-Jan-2026 02:00 PM,05-Feb-2026 02:00 PM,26-Feb-2026 02:50 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,"N.P. PISAWA, ALIGARH","N.P. PISAWA, ALIGARH","1,900",NP,PISAWA,No,AOC,Finance,Documents Sumitted,Nishad Madhurmai,26-Feb-2026 02:56 PM,finance_2041481.pdf,BOQ Comparative Chart,eo,Internal,"LIPIK, JE",rishabh rathor,26-Feb-2026 02:48 PM,26-Feb-2026 02:50 PM,techsummary_2041481.pdf (43.10 KB),Technical,Technical Bid Admitted,Nishad Madhurmai,26-Feb-2026 02:02 PM,technical_2041481.pdf,eo,Internal,"LIPIK, JE",rishabh rathor,26-Feb-2026 03:05 PM,finsummary_2041481.pdf (43.10 KB),27-Feb-2026,"INR 1,516,743.95",30.0,rishabh rathor,26-Feb-2026 03:10 PM,L1.pdf (130.00 KB),1.0,5842345.0,DUBEY ENTERPRISES,INR,"1,516,743.95",Directorate of Local Bodies UP||Nagar Panchayat Pisawa Aligarh,2026_DOLBU_1106487_1,338/NPP/E-TENDER/2025-26,Const. of Sitting Tin shade at samsan in Nagar Panchayat Pisawa.,1,5844302,AMAN CONTRACTOR,05-Feb-2026 01:09 PM,Rejected-AOC,accepted,26-Feb-2026 03:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5842345,DUBEY ENTERPRISES,04-Feb-2026 01:09 PM,Accepted-AOC,accepted,26-Feb-2026 03:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5842463,MISHRA CONTRACTOR,04-Feb-2026 01:57 PM,Rejected-AOC,accepted,26-Feb-2026 03:10 PM,AOC
