S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1,5816174,M/S SHRI BALAJI CONSTRUCTIONS,20-Jan-2026 10:55 PM,Accepted-AOC,AOC,05-Feb-2026 06:25 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1104830_9,"1006/RED/Etender(26)/2025-26, Dt. 22.12.2025",Nagar Panchayat Mihipurwa me ward no. 07 Vivekanand Vidya Mandir Shcool ke paas 01 adad Highmask Light ke sthapna_09q,1.0,5816174.0,M/S SHRI BALAJI CONSTRUCTIONS,INR,"235,863.72",28-Jan-2026,"INR 235,863.72",180.0,Sujit Kumar Sinha,05-Feb-2026 06:25 PM,Document2.pdf (26.00 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,24-Jan-2026 05:01 PM,finsummary_2038392.pdf (44.22 KB),Technical,Technical bid open,Sujit Kumar Sinha,21-Jan-2026 01:16 PM,technical_2038392.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,23-Jan-2026 03:17 PM,24-Jan-2026 12:00 PM,techsummary_2038392.pdf (396.61 KB),Finance,Financial bid open,Sujit Kumar Sinha,24-Jan-2026 01:52 PM,finance_2038392.pdf,BOQ Comparative Chart,AOC,10-Jan-2026 12:00 PM,21-Jan-2026 12:30 PM,10-Jan-2026 12:00 PM,21-Jan-2026 12:00 PM,NA ,NA ,10-Jan-2026 12:00 PM,21-Jan-2026 12:00 PM,24-Jan-2026 12:23 AM,"4,000",No,fixed,,Nil,Nil,596.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1006/RED/Etender(26)/2025-26, Dt. 22.12.2025",2026_REDUP_1104830_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1,Fee/PreQual/Technical,.pdf,Technical bid document,Nagar Panchayat Mihipurwa me ward no. 07 Vivekanand Vidya Mandir Shcool ke paas 01 adad Highmask Light ke sthapna_09q,Nagar Panchayat Mihipurwa me ward no. 07 Vivekanand Vidya Mandir Shcool ke paas 01 adad Highmask Light ke sthapna_09,Please refer Tender documents. ,NA ,"2,00,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,1.0,SBI Bank,AOC
2,5816098,SAROJNI DEVI,20-Jan-2026 11:36 PM,Rejected-Finance,High,24-Jan-2026 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
