S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,FDR - Fixed Deposit,"Work of installing 10 semi-high mast lights (with 6 lights) in various villages, District-AMROHA (NIDHI WORK, PART-3)","Work of installing 10 semi-high mast lights (with 6 lights) in various villages, District-AMROHA (NIDHI WORK, PART-3)",Please refer Tender documents. ,NA ,"14,71,700",Electrical Works,NA ,Tender,60.0,60.0,AMROHA,244221.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,21-Jan-2026 09:00 AM,28-Jan-2026 11:00 AM,21-Jan-2026 09:00 AM,28-Jan-2026 10:00 AM,NA ,NA ,21-Jan-2026 09:00 AM,28-Jan-2026 10:00 AM,28-Jan-2026 06:25 PM,1,Fee,.pdf,FEE,"30,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,"E.E., UPSCIDCO, AMROHA","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD","1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,059/EE/JPN/NIDHI/2025-26 Dt. 20-01-2026,2026_SCIDC_1108009_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,AOC,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,29-Jan-2026 02:25 PM,finsummary_2045204.pdf (213.36 KB),Technical,TECHNICAL REPORT,Avdhesh kumar Verma,28-Jan-2026 06:16 PM,,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,28-Jan-2026 06:21 PM,28-Jan-2026 06:25 PM,techsummary_2045204.pdf (853.11 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,29-Jan-2026 02:16 PM,,BOQ Comparative Chart,1.0,5823454.0,CHANDER ENTERPRISES,INR,"1,470,816.98",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2026_SCIDC_1108009_1,059/EE/JPN/NIDHI/2025-26 Dt. 20-01-2026,"Work of installing 10 semi-high mast lights (with 6 lights) in various villages, District-AMROHA (NIDHI WORK, PART-3)",1.0,5823454.0,CHANDER ENTERPRISES,25-Jan-2026 05:27 PM,Accepted-AOC,AMOUNT IS LOWEST,06-Feb-2026 04:17 PM,30-Jan-2026,"INR 1,470,816.98",60.0,Avdhesh kumar Verma,06-Feb-2026 04:17 PM,059NIT081WOJPN.pdf (789.00 KB),LOI OF WORK,AOC
2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PreQual/Technical,.pdf,TENDER NOTICE,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5823536.0,VINAYAK CONSTRUCTION,25-Jan-2026 06:40 PM,Rejected-Finance,AMOUNT IS HIGH,29-Jan-2026 02:25 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
