Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Notish,1.0,SBI Bank,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,106/Nirman/2025-26 Date 16.01.2026,2026_DOLBU_1106881_51,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,416",Nil,Nil,No,CE,Ghaziabad Nagar Nigam,19-Jan-2026 09:00 AM,24-Jan-2026 03:30 PM,19-Jan-2026 09:00 AM,24-Jan-2026 03:00 PM,NA ,NA ,19-Jan-2026 09:00 AM,24-Jan-2026 03:00 PM,30-Jan-2026 10:00 AM,"25,937",No,percentage,3.0%,Nil,Nil,Construction work of shed near the exit lane of Dudheshwarnath Temple on Jassipura Road.,Construction work of shed near the exit lane of Dudheshwarnath Temple on Jassipura Road.,Please refer Tender documents. ,NA ,"8,64,570",Civil Works,NA ,Tender,90.0,NA ,Ghaziabad,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,AOC,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1106881_51,106/Nirman/2025-26 Date 16.01.2026,Construction work of shed near the exit lane of Dudheshwarnath Temple on Jassipura Road.,1,5817638,M/S CHANDRAMOHAN SINGH RAGHUVANSHI,22-Jan-2026 11:26 AM,Rejected-Finance,L3,10-Feb-2026 03:08 PM,1.0,5822394.0,M/S KAUSHIK ENTERPRISES,INR,"734,884",ce,Internal,,DESH RAJ,10-Feb-2026 03:08 PM,finsummary_2043321.pdf (592.30 KB),Finance,Finance,narendra kumar chaudhary,30-Jan-2026 11:10 AM,,BOQ Comparative Chart,Technical,Technical,narendra kumar chaudhary,24-Jan-2026 07:04 PM,,10-Feb-2026,"INR 734,884",7.0,DESH RAJ,10-Feb-2026 03:11 PM,51106.pdf (592.00 KB),CE,Internal,,narendra kumar chaudhary,29-Jan-2026 06:49 PM,30-Jan-2026 10:00 AM,techsummary_2043321.pdf (491.94 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5819353,M/S GANI HARDWARE AND STEEL FABRICATION,22-Jan-2026 05:15 PM,Rejected-Finance,L4,10-Feb-2026 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5822394,M/S KAUSHIK ENTERPRISES,24-Jan-2026 02:57 PM,Accepted-AOC,L1,10-Feb-2026 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5822380,M/S SP ASSOCIATES,24-Jan-2026 02:57 PM,Rejected-Technical,all requried not complete,29-Jan-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5817718,PROSTYLES DESIGN LAB,22-Jan-2026 11:14 AM,Rejected-Finance,L2,10-Feb-2026 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
