S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5919152.0,M/s CHAUHAN TRADERS,INR,"102,104",Directorate of Local Bodies UP||Nagar Palika Parishad Gursarai Jhansi,2026_DOLBU_1113618_1,367/NPPG/15va Tied/Untied/2025-26 Date- 05-02-2026,Npp Gursarai Mohalla Bazar Ward No 22 Me Sunil Soni Ke Makan Se Brajesh Kumar Pathak Ke Makan Tak C.C. Sadak/K.C Dran ka Nirman,1,5918836,M/S BALVEER SINGH THEKEDAR,23-Feb-2026 06:53 PM,Rejected-Finance,L2,28-Feb-2026 07:29 PM,28-Feb-2026,"INR 102,104",30.0,Ajay Kumar Yadav,28-Feb-2026 08:38 PM,aocsunilsoni.pdf (1558.00 KB),AOC,"AJAY KUMAR YADAV EO, SONU YADAV ACCOUNTANT, SHRESHTH KUSHWAHA JE",Internal,"AJAY KUMAR YADAV EO, SONU YADAV ACCOUNTANT, SHRESHTH KUSHWAHA JE",Ajay Kumar Yadav,28-Feb-2026 12:18 PM,28-Feb-2026 05:10 PM,techsummary_2062476.pdf (519.00 KB),Finance,Financial,Sonu Yadav,28-Feb-2026 06:47 PM,finance_2062476.pdf,BOQ Comparative Chart,"AJAY KUMAR YADAV EO, SONU YADAV ACCOUNTANT, SHRESHTH KUSHWAHA JE",Internal,"AJAY KUMAR YADAV EO, SONU YADAV ACCOUNTANT, SHRESHTH KUSHWAHA JE",Ajay Kumar Yadav,28-Feb-2026 07:29 PM,finsummary_2062476.pdf (519.00 KB),Technical,Executive Officer,Sonu Yadav,28-Feb-2026 11:33 AM,technical_2062476.pdf,AOC,Npp Gursarai Mohalla Bazar Ward No 22 Me Sunil Soni Ke Makan Se Brajesh Kumar Pathak Ke Makan Tak C.C. Sadak/K.C Dran ka Nirman,Npp Gursarai Mohalla Bazar Ward No 22 Me Sunil Soni Ke Makan Se Brajesh Kumar Pathak Ke Makan Tak C.C. Sadak/K.C Dran ka Nirman,Please refer Tender documents. ,NA ,"1,02,227",Civil Works - Others,NA ,Tender,30.0,NA ,npp gursarai,284202.0,NA ,NA ,NA ,npp gursarai,No ,No,EO,NPP GURSARAI,427.0,EO,NPP GURSARAI,Yes,09-Feb-2026 12:00 PM,25-Feb-2026 12:00 PM,09-Feb-2026 12:00 PM,24-Feb-2026 05:00 PM,NA ,NA ,09-Feb-2026 12:00 PM,24-Feb-2026 05:00 PM,28-Feb-2026 05:10 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Gursarai Jhansi,367/NPPG/15va Tied/Untied/2025-26 Date- 05-02-2026,2026_DOLBU_1113618_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,Technical,"10,223",Yes,fixed,,EO,NPP GURSARAI,AOC
,,,,,,,,,2,5919152,M/s CHAUHAN TRADERS,23-Feb-2026 07:43 PM,Accepted-AOC,AOC,28-Feb-2026 08:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,AOC
,,,,,,,,,3,5922899,ms manoj kumar thekedar,24-Feb-2026 12:00 PM,Rejected-Finance,L3,28-Feb-2026 07:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
