Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
25-Feb-2026,"INR 910,107.3",21.0,ravi shanker mishra,28-Feb-2026 01:34 PM,AOC_4.pdf (212.00 KB),Agreement Number 38 / EE / 2025-26,1.0,5804547.0,S P CONSTRUCTION COMPANY,INR,"910,107.3","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",2026_UPIDC_1104936_4,05 / EE / 2025-26,Renovation on Canal Service Road of Parashurampur Dy.,1,5804637,MS VIJAY KUMAR SINGH,15-Jan-2026 12:50 PM,Rejected-AOC,Second Lowest,28-Feb-2026 01:34 PM,Finance,Two bidders participated and both are financially admitted.,ravi shanker mishra,11-Feb-2026 06:53 PM,finance_2038690.pdf,BOQ Comparative Chart,Ravi Shankar Mishra,Internal,Harendra Kumar,ravi shanker mishra,20-Jan-2026 11:00 AM,20-Jan-2026 03:00 PM,techsummary_2038690.pdf (120.45 KB),Technical,Two bidders participated and both are technically admitted.,ravi shanker mishra,20-Jan-2026 10:34 AM,technical_2038690.pdf,Ravi Shankar Mishra,Internal,Harendra Kumar,ravi shanker mishra,11-Feb-2026 07:25 PM,finsummary_2038690.pdf (120.45 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",05 / EE / 2025-26,2026_UPIDC_1104936_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"IDT-1, IDT-2, IDT-3, Valid Registration, Rate Validity, GSTIN, Experience etc",Executive Engineer Moosa Khand Dam Div Varanasi,Executive Engineer Moosa Khand Dam Division Sigra Varanasi,Renovation on Canal Service Road of Parashurampur Dy.,Renovation on Canal Service Road L/B from Km 3.950 to Km 4.800 of Parashurampur Dy.,Please refer Tender documents. ,NA ,"9,99,858",Civil Works,NA ,Tender,90.0,21.0,Vill-Parashurampur Po-Khajuraul Mirzapur,231305.0,NA ,NA ,NA ,Executive Engineer Moosa Khand Dam Div Varanasi,No ,No,1.0,SBI Bank,854.0,Nil,Nil,No,"20,000",Yes,fixed,,Nil,Nil,26-May-2026 11:14 AM,15-Jan-2026 03:00 PM,09-Jan-2026 12:00 PM,15-Jan-2026 01:00 PM,NA ,NA ,09-Jan-2026 12:14 AM,15-Jan-2026 01:00 PM,20-Jan-2026 03:00 PM,AOC
,,,,,,,,,,,,,,,,2,5804547,S P CONSTRUCTION COMPANY,15-Jan-2026 12:56 PM,Accepted-AOC,First Lowest,28-Feb-2026 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
