Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-Feb-2026,"INR 322,519.4",30.0,Renu Yadav,12-Feb-2026 07:10 PM,MOHAN14.pdf (181.00 KB),1,5862284,A S CONTRACTOR AND SUPPLIER,11-Feb-2026 02:13 PM,Accepted-AOC,accepted,12-Feb-2026 07:10 PM,1.0,5862284.0,A S CONTRACTOR AND SUPPLIER,INR,"322,519.4",Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,2026_DOLBU_1110123_2,1780/NPG/E-TENDER/2025-26,Const. of R.C.C. drain in Nagar Panchayat Gabhana in ward no.14 Mohan singh plot to Khalid plot.,Finance,FinanceBid Admitted,Renu Yadav,12-Feb-2026 06:31 PM,,BOQ Comparative Chart,eo,Internal,"je, lipik",naveen kumar,12-Feb-2026 06:21 PM,12-Feb-2026 06:25 PM,techsummary_2051469.pdf (40.93 KB),Technical,Technical Bid Admitted,naveen kumar,12-Feb-2026 06:13 PM,technical_2051469.pdf,eo,Internal,"JE,LIPIK",Renu Yadav,12-Feb-2026 06:53 PM,finsummary_2051469.pdf (42.48 KB),AOC,"32,584",No,fixed,,NP,GABHANA,385.0,NP,GABHANA,No,"N.P. GABHANA, ALIGARH","N.P. GABHANA, ALIGARH",Const. of R.C.C. drain in Nagar Panchayat Gabhana in ward no.14 Mohan singh plot to Khalid plot.,Const. of R.C.C. drain in Nagar Panchayat Gabhana in ward no.14 Mohan singh plot to Khalid plot.,Please refer Tender documents. ,NA ,"3,25,843",Civil Works,NA ,Tender,30.0,30.0,Const. of R.C.C. drain in Nagar Panchayat Gabhana,202136.0,NA ,NA ,NA ,"N.P. GABHANA, ALIGARH",No ,No,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,NIT,29-Jan-2026 06:30 PM,12-Feb-2026 10:00 AM,29-Jan-2026 06:30 PM,11-Feb-2026 05:00 PM,NA ,NA ,29-Jan-2026 06:30 PM,11-Feb-2026 05:00 PM,12-Feb-2026 06:25 PM,Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,1780/NPG/E-TENDER/2025-26,2026_DOLBU_1110123_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,2,5862012,Neelam Singh Developers,11-Feb-2026 12:58 PM,Rejected-AOC,accepted,12-Feb-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
