S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,TENDARNOTICE,19-Jan-2026 01:40 PM,09-Feb-2026 03:00 PM,19-Jan-2026 01:40 PM,09-Feb-2026 02:00 PM,NA ,NA ,19-Jan-2026 01:40 PM,09-Feb-2026 02:00 PM,18-Feb-2026 11:00 AM,ward no 10 mohlla tangra Gangwan me pandit krashan murari se lakar raggo oil walr ke chok hote pradip koshik se chetram ke makan tak or ass pass ki galinho me c c road or nali ka nirman kary.,ward no 10 mohlla tangra Gangwan me pandit krashan murari se lakar raggo oil walr ke chok hote pradip koshik se chetram ke makan tak or ass pass ki galinho me c c road or nali ka nirman kary.,Please refer Tender documents. ,NA ,"7,12,678",Road Works,NA ,Tender,30.0,30.0,EO NPP KOSIKALAN,281403.0,NA ,NA ,NA ,EO NPP KOSIKALAN,No ,No,EO NPP KOSIKALAN,EO NPP KOSIKALAN,Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,01/NPPKOSI/15 VITT NIRMAN/2025-26,2026_DOLBU_1107390_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"71,270",No,fixed,,EO NPP KOSIKALAN,KOSIKALAN,"1,090",EO NPP KOSIKALAN,KOSIKALAN,No,AOC,Finance,Finance,Yogendra Kumar Rawat,27-Feb-2026 05:21 PM,,BOQ Comparative Chart,e o,Internal,ACCOUNTENT JE CIVIL,Yogendra Kumar Rawat,27-Feb-2026 05:31 PM,finsummary_2043882.pdf (1460.08 KB),1.0,5854934.0,MS KANTI PRASAD CONTRACTOR,INR,"710,753.77",Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,2026_DOLBU_1107390_12,01/NPPKOSI/15 VITT NIRMAN/2025-26,ward no 10 mohlla tangra Gangwan me pandit krashan murari se lakar raggo oil walr ke chok hote pradip koshik se chetram ke makan tak or ass pass ki galinho me c c road or nali ka nirman kary.,1,5854934,MS KANTI PRASAD CONTRACTOR,09-Feb-2026 07:54 AM,Accepted-AOC,ACCEPTED,28-Feb-2026 01:19 PM,e o,Internal,"JE CIVIL,ACCOUNTENT",Akhilesh kumar kumar,18-Feb-2026 10:43 AM,18-Feb-2026 11:00 AM,techsummary_2043882.pdf (349.75 KB),28-Feb-2026,"INR 710,753.77",30.0,Yogendra Kumar Rawat,28-Feb-2026 01:19 PM,order.pdf (1460.00 KB),ward no 10 mohlla tangra Gangwan me pandit krashan murari se lakar raggo oil walr ke chok hote pradip koshik se chetram ke makan tak or ass pass ki galinho me c c road or nali ka nirman kary.,Technical,technical,Akhilesh kumar kumar,18-Feb-2026 10:26 AM,technical_2043882.pdf,AOC
2.0,RTGS - RTGS Payment,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5855365,M/s SHYAM SUNDER AND COMPANY,09-Feb-2026 10:42 AM,Rejected-Finance,not accepted,27-Feb-2026 05:31 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5855103,Shri Ji Associates,09-Feb-2026 09:19 AM,Rejected-Finance,not accepted,27-Feb-2026 05:31 PM,,,,,,,,,,,,,,,,,,,,AOC
