S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
1.0,5820482.0,JINDAL ASSOCIATES,23-Jan-2026 07:17 PM,Accepted-AOC,L1,16-Feb-2026 03:21 PM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Eng, GWD Dn-Moradabad (Hydrological)",2026_UPGWD_1106480_1,12/RWH (UPABHY)/ MBD/ 2025-26,Construction/ Installation of Roof top rainwater harvesting,1.0,5820482.0,JINDAL ASSOCIATES,INR,"1,736,334.245",11-Feb-2026,"INR 1,736,334.245",45.0,Ganesh Singh,16-Feb-2026 03:21 PM,12rwhamrohaform12.pdf (486.00 KB),Ganesh singh,Internal,Saurabh sah jitendra kumar yadav vivek kumar hoshram,Ganesh Singh,24-Jan-2026 02:08 PM,24-Jan-2026 02:20 PM,techsummary_2041473.pdf (961.51 KB),Finance,financial minutes,Ganesh Singh,28-Jan-2026 06:31 PM,finance_2041473.pdf,BOQ Comparative Chart,Ganesh singh,Internal,Saurabh sah jitendra kumar yadav vivek kumar hoshram,Ganesh Singh,11-Feb-2026 08:06 PM,finsummary_2041473.pdf (862.28 KB),Technical,minutes for technical bid opening,Ganesh Singh,24-Jan-2026 02:03 PM,technical_2041473.pdf,AOC,16-Jan-2026 11:00 AM,24-Jan-2026 12:00 PM,16-Jan-2026 11:00 AM,24-Jan-2026 11:00 AM,NA ,NA ,16-Jan-2026 11:15 AM,24-Jan-2026 11:00 AM,24-Jan-2026 02:20 PM,1.0,Fee/PreQual/Technical,.pdf,Required documents as per tender documents,"2,354",Nil,Nil,No,"40,000",No,fixed,,Nil,Nil,Construction/ Installation of Roof top rainwater harvesting,"Installation/Construction of Roof Top Rain Water Harvesting Structures at Rajkiya Highschool Pattikhadar , Block Dhanaura , Jila siksha Evam Prashiksan Sansthan Buranpur Block-Joya and Kisan Adarsh Inter College Khadgujjar Block-Gajraula Amroha",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,45.0,Moradabad,244001.0,NA ,NA ,NA ,Moradabad,No ,No,Executive Engineer,Office of Executive Engineer B 161/4 Jigar vihar colony civil lines moradabad,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Eng, GWD Dn-Moradabad (Hydrological)",12/RWH (UPABHY)/ MBD/ 2025-26,2026_UPGWD_1106480_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
2.0,5820154.0,SHEELA ENTERPRISES,23-Jan-2026 07:25 PM,Rejected-AOC,L2,16-Feb-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,Any other documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5820284.0,VRIDHHI ENTERPRISES,23-Jan-2026 05:20 PM,Rejected-AOC,L3,16-Feb-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,Boq as per norms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,.pdf,any other documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
