Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage
16-Feb-2026,"INR 1,270,364",90.0,Ramesh Bahadur Shahi,16-Feb-2026 10:37 AM,4Karanpur.pdf (901.00 KB),M/s Geeta Trading and Construction Found L1,1,5823030,GEETA TRADING AND CONSTRUCTION,25-Jan-2026 08:00 PM,Accepted-AOC,L1,16-Feb-2026 10:37 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1107621_1,2011 /EE SKN /E-Tender /Vidhayak Nidhi Harraiya Basti /2025-26 Dated 19-01-2026,Construction of yatri Rest work at Gram Panchayat Karanpur Me Shriginari Medahe Marg Karanpur Chaurahe Par Block Parsarampur Distt Basti. (Vidhayak Nidhi Harraiya Basti),1.0,5823030.0,GEETA TRADING AND CONSTRUCTION,INR,"1,270,364",Technical,M/S AANYA CONSTRUCTION and M/s GEETA TRADING AND CONSTRUCTION Found,Ramesh Bahadur Shahi,07-Feb-2026 01:12 PM,technical_2044244.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,10-Feb-2026 06:24 PM,finsummary_2044244.pdf (467.47 KB),Finance,M/s GEETA TRADING AND CONSTRUCTION Found L1,Ramesh Bahadur Shahi,10-Feb-2026 06:22 PM,finance_2044244.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,,Ramesh Bahadur Shahi,07-Feb-2026 01:13 PM,07-Feb-2026 04:00 PM,techsummary_2044244.pdf (577.61 KB),AOC,20-Jan-2026 11:19 AM,27-Jan-2026 02:00 PM,20-Jan-2026 09:00 AM,27-Jan-2026 01:00 PM,20-Jan-2026 09:00 AM ,27-Jan-2026 01:00 PM ,20-Jan-2026 09:00 AM,27-Jan-2026 01:00 PM,07-Feb-2026 04:00 PM,1,Fee/PreQual/Technical,.pdf,NIT,"25,500",No,fixed,,UPSCIDCO,BASTI,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti-272001","1,652",UPSCIDCO,BASTI,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2011 /EE SKN /E-Tender /Vidhayak Nidhi Harraiya Basti /2025-26 Dated 19-01-2026,2026_SCIDC_1107621_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Construction of yatri Rest work at Gram Panchayat Karanpur Me Shriginari Medahe Marg Karanpur Chaurahe Par Block Parsarampur Distt Basti. (Vidhayak Nidhi Harraiya Basti),Construction of yatri Rest work at Gram Panchayat Karanpur Me Shriginari Medahe Marg Karanpur Chaurahe Par Block Parsarampur Distt Basti. (Vidhayak Nidhi Harraiya Basti),As Given in NIT ,NA ,"12,71,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti-272001 ",24-Jan-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,1,FDR - Fixed Deposit,AOC
,,,,,,,2,5823004,M/S AANYA CONSTRUCTION,25-Jan-2026 10:42 PM,Rejected-Finance,L2,10-Feb-2026 06:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC
