Cover No,Cover,Document Type,Description,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1,DD - Demand Draft,Ward NO.06 Nanai Nagar me Nanhe ke ghar se mjhna nala tk RCC nala nirmad karya,Ward NO.06 Nanai Nagar me Nanhe ke ghar se mjhna nala tk RCC nala nirmad karya,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,60.0,NA ,Ward NO.06 Nanai Nagar,274207.0,NA ,NA ,NA ,NP SUKRAULI,No ,No,"4,000",EO NP SUKRAULI,NP SUKRAULI,No,Directorate of Local Bodies UP||Nagar Panchayat Sukrauli Kushinagar,337-2,2026_DOLBU_1115326_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,43,000",No,fixed,,EO NP SUKRAULI,NP SUKRAULI,13-Feb-2026 01:00 PM,23-Feb-2026 03:00 PM,13-Feb-2026 01:30 PM,23-Feb-2026 02:00 PM,NA ,NA ,13-Feb-2026 02:00 PM,23-Feb-2026 02:00 PM,25-Feb-2026 12:00 PM,EO NP SUKRAULI,NP SUKRAULI,AOC,Technical,Technical Bid opening summary,Sarvesh Kumar Srivastava,23-Feb-2026 04:10 PM,technical_2069253.pdf,SARVESH SRIVASTAVA,Internal,EO NP SUKRAULI JE NP SUKRAULI,Sarvesh Kumar Srivastava,25-Feb-2026 04:16 PM,finsummary_2069253.pdf (102.00 KB),Finance,Financial Bid Opening Summary,Sarvesh Kumar Srivastava,25-Feb-2026 04:08 PM,finance_2069253.pdf,BOQ Comparative Chart,SARVESH KUMAR SRIVASTAVA,Internal,EO NP SUKRAULI JE NP SUKRAULI,Sarvesh Kumar Srivastava,23-Feb-2026 04:19 PM,25-Feb-2026 12:00 PM,techsummary_2069253.pdf (64.91 KB),25-Feb-2026,"INR 7,141,427.5",60.0,Sarvesh Kumar Srivastava,25-Feb-2026 05:23 PM,m2.pdf (269.00 KB),Create the agreement on stamp paper and done the job in 60 days,Directorate of Local Bodies UP||Nagar Panchayat Sukrauli Kushinagar,2026_DOLBU_1115326_1,337-2,Ward NO.06 Nanai Nagar me Nanhe ke ghar se mjhna nala tk RCC nala nirmad karya,1.0,5907767.0,AWADHESH KUMAR SHARMA,INR,"7,141,427.5",1,5907767,AWADHESH KUMAR SHARMA,22-Feb-2026 10:27 PM,Accepted-AOC,Lowest Bid,25-Feb-2026 05:23 PM,AOC
2.0,Finance,.xls,BOQ,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5908389,M/S RAI AND COMPANY,22-Feb-2026 09:19 PM,Rejected-Finance,HIGHEST BID,25-Feb-2026 04:16 PM,AOC
,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5912593,SIVI K.R. ENTERPRISES,22-Feb-2026 08:47 PM,Rejected-Finance,HIGHEST BID,25-Feb-2026 04:16 PM,AOC
