S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5831523,M/s HUKAM SHREE CONTRACTOR,29-Jan-2026 07:00 PM,Accepted-AOC,L-1,12-Feb-2026 01:26 PM,1.0,5831523.0,M/s HUKAM SHREE CONTRACTOR,INR,"1,205,582.77",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1108825_6,2193/EE/RED/14-01-2026,"Construction of One Room ,Verandah Toilet and Bathroom floor in Baodh bihar park of village Nagla rai G.P. Faijpur Block Tehsil Mainpuri",10-Feb-2026,"INR 1,205,582.77",120.0,Nuzahat Parveen,12-Feb-2026 01:26 PM,BAMTA_0001.pdf (374.00 KB),Er.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,30-Jan-2026 03:41 PM,03-Feb-2026 10:00 AM,techsummary_2047492.pdf (293.96 KB),Finance,all bids admitted,Nuzahat Parveen,03-Feb-2026 10:22 AM,,BOQ Comparative Chart,Er.Nuzhat parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,03-Feb-2026 10:33 AM,finsummary_2047492.pdf (293.22 KB),Technical,all bids admitted,Nuzahat Parveen,30-Jan-2026 01:21 PM,,AOC,1.0,SBI Bank,24-Jan-2026 10:00 AM,30-Jan-2026 12:30 PM,24-Jan-2026 10:00 AM,30-Jan-2026 10:00 AM,NA ,NA ,24-Jan-2026 10:00 AM,30-Jan-2026 10:00 AM,03-Feb-2026 10:00 AM,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical bid,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2193/EE/RED/14-01-2026,2026_REDUP_1108825_6,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"24,000",Yes,fixed,,Nil,Nil,Executive engineer,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,"Construction of One Room ,Verandah Toilet and Bathroom floor in Baodh bihar park of village Nagla rai G.P. Faijpur Block Tehsil Mainpuri","Construction of One Room ,Verandah Toilet and Bathroom floor in Baodh bihar park of village Nagla rai G.P. Faijpur Block Tehsil Mainpuri",Please refer Tender documents. ,NA ,"12,07,394",Civil Works - Roads,NA ,Tender,90.0,120.0,mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,No ,No,AOC
2,5831546,M/S Sarvesh Kumar,29-Jan-2026 05:42 PM,Rejected-Finance,L-2,03-Feb-2026 10:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
