Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,fee,"28,599",No,fixed,,EO,NPP Atrauli,1,DD - Demand Draft,EO,NPP Atrauli,1.0,Change of Date,Date,,Road upgradation work and drain construction work,Road upgradation work and drain construction work,Road upgradation work and drain construction work ,NA ,"14,29,951",Civil Works,NA ,Tender,180.0,180.0,Atrauli,202280.0,NA ,NA ,NA ,NPP Atrauli,No ,No,"1,687",EO,NPP Atrauli,No,04-Feb-2026 10:00 AM,20-Feb-2026 11:00 AM,04-Feb-2026 10:00 AM,18-Feb-2026 05:00 PM,04-Feb-2026 10:00 AM ,18-Feb-2026 05:00 PM ,04-Feb-2026 10:00 AM,18-Feb-2026 05:00 PM,23-Feb-2026 10:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,1479-05/2025-26/04-02-2026,2026_DOLBU_1112138_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Amita Varun,Internal,EO Amita Varun Rohit Shukla JE Rajkumar verma Account in charge,Rohit Shukla,21-Feb-2026 09:01 PM,23-Feb-2026 10:00 AM,techsummary_2056756.pdf (64.18 KB),Finance,three bid accepted in this process,Rohit Shukla,24-Feb-2026 10:59 PM,finance_2056756.pdf,BOQ Comparative Chart,Amita varun,Internal,Amita Varun EO Rohit Shukla JE Rajkumar Verma Account Incharge,Rohit Shukla,24-Feb-2026 11:57 PM,finsummary_2056756.pdf (64.53 KB),Technical,three bidder participated in this tender,Rohit Shukla,21-Feb-2026 08:43 PM,technical_2056756.pdf,1,5862092,Amit Infratech,11-Feb-2026 01:19 PM,Accepted-AOC,L1,25-Feb-2026 01:01 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,2026_DOLBU_1112138_1,1479-05/2025-26/04-02-2026,Road upgradation work and drain construction work,1.0,5862092.0,Amit Infratech,INR,"1,426,805",24-Feb-2026,"INR 1,426,805",180.0,Rohit Shukla,25-Feb-2026 01:01 AM,5.pdf (55.00 KB),this tender issue to Amit Infratech according of lowest price,AOC
,,.pdf,TB,,,,,,,2,FDR - Fixed Deposit,,,2.0,change TB,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5861134,M/S NAUBAT SINGH THEKEDAR,11-Feb-2026 03:34 AM,Rejected-AOC,L2,25-Feb-2026 01:01 AM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5881012,M/S RAM KISHORE AGRAWAL,16-Feb-2026 06:48 PM,Rejected-AOC,L3,25-Feb-2026 01:01 AM,,,,,,,,,,,,,,,,,AOC
