EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"16,600",No,fixed,,Nil,Nil,Nagar Panchayat Kaisarganj ke ward no.-16 Chappihani me composite vidyalayta se Barkhurduwara Sarai Kanhar sampark marg tak kharanja nirman karya_01,Nagar Panchayat Kaisarganj ke ward no.-16 Chappihani me composite vidyalayta se Barkhurduwara Sarai Kanhar sampark marg tak kharanja nirman karya_01,Please refer Tender documents. ,NA ,"8,29,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1061/RED/Etender(28)/2025-26, Dt. 08.01.2026",2026_REDUP_1107121_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",788.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,19-Jan-2026 12:00 PM,24-Jan-2026 12:30 PM,19-Jan-2026 12:00 PM,24-Jan-2026 12:00 PM,NA ,NA ,19-Jan-2026 12:00 PM,24-Jan-2026 12:00 PM,29-Jan-2026 12:00 PM,1.0,SBI Bank,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,29-Jan-2026 04:32 PM,finsummary_2042887.pdf (43.97 KB),Technical,Technical bid open,Sujit Kumar Sinha,26-Jan-2026 02:21 PM,technical_2042887.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,28-Jan-2026 04:18 PM,29-Jan-2026 12:00 PM,techsummary_2042887.pdf (434.63 KB),Finance,Financial bid open,Sujit Kumar Sinha,29-Jan-2026 02:31 PM,finance_2042887.pdf,BOQ Comparative Chart,1,5817943,Rajeev Kumar Verma,21-Jan-2026 05:09 PM,Accepted-AOC,AOC,18-Feb-2026 03:01 PM,1.0,5817943.0,Rajeev Kumar Verma,INR,"977,035.78",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1107121_1,"1061/RED/Etender(28)/2025-26, Dt. 08.01.2026",Nagar Panchayat Kaisarganj ke ward no.-16 Chappihani me composite vidyalayta se Barkhurduwara Sarai Kanhar sampark marg tak kharanja nirman karya_01,05-Feb-2026,"INR 977,035.78",180.0,Sujit Kumar Sinha,26-May-2026 11:23 AM,1061_1.pdf (47.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5818825,VIRENDRA KUMAR,22-Jan-2026 12:11 PM,Rejected-Finance,High,29-Jan-2026 04:32 PM,,,,,,,,,,,,,,,,AOC
