Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
EXECUTIVE ENGINEER,209 VIKASH BHAWAN MATI KANPUR DEHAT,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,766.0,Nil,Nil,No,"24,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANPUR DEHAT,855/RED/2025-26 DT-19.12.2025,2026_REDUP_1104030_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,05-Jan-2026 05:00 PM,19-Jan-2026 12:30 PM,05-Jan-2026 05:00 PM,19-Jan-2026 12:00 PM,NA ,NA ,05-Jan-2026 05:00 PM,19-Jan-2026 12:00 PM,22-Jan-2026 01:00 PM,GRAM SHISAHI VIKASH KHAND RASULABAD ME SHRI OM PRAKASH BATHAM KE DARVAJE SE SHRI SAMAR BADAUR KE DARVAJE TAK 200 METER TAK CC ROAD KA NIRMAN,GRAM SHISAHI VIKASH KHAND RASULABAD ME SHRI OM PRAKASH BATHAM KE DARVAJE SE SHRI SAMAR BADAUR KE DARVAJE TAK 200 METER TAK CC ROAD KA NIRMAN,Please refer Tender documents. ,NA ,"11,80,900",Civil Works,NA ,Tender,90.0,NA ,KANPUR DEHAT,209101.0,209 VIKASH BHAWAN MATI KANPUR DEHAT ,209 VIKASH BHAWAN MATI KANPUR DEHAT ,15-Jan-2026 12:00 PM ,209 VIKASH BHAWAN MATI KANPUR DEHAT,No ,No,AOC,Marshal Kumar,Internal,Vishwajit Trivedi AE and Narendra Nath Gupt DAO,MARSHAL KUMAR,21-Jan-2026 02:24 PM,22-Jan-2026 01:00 PM,techsummary_2036415.pdf (286.95 KB),Finance,Bid Opening Summary,MARSHAL KUMAR,22-Jan-2026 01:16 PM,finance_2036415.pdf,BOQ Comparative Chart,marshal kumar,Internal,,MARSHAL KUMAR,27-Jan-2026 11:43 AM,finsummary_2036415.pdf (61.08 KB),Technical,Bid Opening Summary,MARSHAL KUMAR,20-Jan-2026 11:31 AM,technical_2036415.pdf,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANPUR DEHAT,2026_REDUP_1104030_1,855/RED/2025-26 DT-19.12.2025,GRAM SHISAHI VIKASH KHAND RASULABAD ME SHRI OM PRAKASH BATHAM KE DARVAJE SE SHRI SAMAR BADAUR KE DARVAJE TAK 200 METER TAK CC ROAD KA NIRMAN,1.0,5809796.0,KRISHNA ENTERPRISES AND SUPPLIERS,INR,"1,180,156.94",1,5809796,KRISHNA ENTERPRISES AND SUPPLIERS,17-Jan-2026 03:49 PM,Accepted-AOC,L1,10-Feb-2026 11:32 AM,10-Feb-2026,"INR 1,180,156.94",90.0,MARSHAL KUMAR,10-Feb-2026 11:18 AM,aocompra741258.pdf (405.00 KB),AOC
,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5812183,SHRI DAU JI CONTRACTOR,18-Jan-2026 03:36 PM,Rejected-Finance,Above L1,27-Jan-2026 11:43 AM,,,,,,,AOC
