Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE RED GONDA,EE RED GONDA,1,Fee/PreQual/Technical,.pdf,NIT and T1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,948/RED/ENIV/NIR/25-26 Dt 30-12-2025,2026_REDUP_1104689_26,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"8,189",Yes,percentage,2.0%,Nil,Nil,Gram Panchayat Koniya Bankat me Kali Sthan se Kallu ke ghar ke aage tak rabarmold Interlocking ka Nirman Karya,Gram Panchayat Koniya Bankat me Kali Sthan se Kallu ke ghar ke aage tak rabarmold Interlocking ka Nirman Karya,Gram Panchayat Koniya Bankat me Kali Sthan se Kallu ke ghar ke aage tak rabarmold Interlocking ka Nirman Karya ,NA ,"4,09,444",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,950.0,Nil,Nil,No,08-Jan-2026 06:00 PM,14-Jan-2026 12:30 PM,08-Jan-2026 06:00 PM,14-Jan-2026 12:00 PM,NA ,NA ,08-Jan-2026 06:00 PM,14-Jan-2026 12:00 PM,23-Jan-2026 02:00 PM,AOC,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,28-Feb-2026 05:11 PM,finsummary_2038305.pdf (308.94 KB),Finance,Summary,Jay Bahadur Singh,28-Feb-2026 03:36 PM,,BOQ Comparative Chart,1.0,5797344.0,M/S AMAR NATH PANDEY CONTRECTOR,INR,"409,238.91",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1104689_26,948/RED/ENIV/NIR/25-26 Dt 30-12-2025,Gram Panchayat Koniya Bankat me Kali Sthan se Kallu ke ghar ke aage tak rabarmold Interlocking ka Nirman Karya,1,5797344,M/S AMAR NATH PANDEY CONTRECTOR,13-Jan-2026 05:32 PM,Accepted-AOC,L1,28-Feb-2026 05:13 PM,EE RED GONDA,Internal,Sri Jai Bahadur Singh EE Sri Virendra Kumar Pathak AE Sri L. K. Chakravarti DAO,VIRENDRA KUMAR PATHAK,23-Jan-2026 01:05 PM,23-Jan-2026 02:00 PM,techsummary_2038305.pdf (465.60 KB),28-Feb-2026,"INR 409,238.91",120.0,Jay Bahadur Singh,28-Feb-2026 05:13 PM,26Koniya.pdf (309.00 KB),Bond,Technical,Summary,VIRENDRA KUMAR PATHAK,23-Jan-2026 12:42 PM,,AOC
,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5797553,OM CEMENT ENT UDYOG,14-Jan-2026 10:42 AM,Rejected-Finance,L2,28-Feb-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,AOC
